H_0_green[-1.1],H_0_red[-1.24],H_0_green[-0.94],H_1_green[0.69 0.24],H_1_red[-0.42  2.99],H_1_red[10.51  0.13],H_1_red[27.75  0.04],H_2_green[1.53 0.08],H_2_red[10.99  0.12],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-0.4314237803164915,0.5521730927444688,-0.14728047727650587,-0.5436931527218584,-0.07499646733736182,-0.9375876968725155,-0.07312724241271305,-0.5557037766841314,-0.49292897715424855,0.6447520006581458,0.2654157022135016,-1.0841098728646144,0.3677848562449139,0.7823196951594993,0.27762630399793475,0.1728821263527648,0.30181609910340895,0.6066471051658597,-0.2901174742419994,-0.37722726190333544,0.2452121247335385,-0.9597543343315927,-0.8749431971868487,-0.16529490122682156,0.9422155114875055,0.556113374957739,-0.9479568312995992,-0.9479568312996008,0.5561133749577402,1.2254357671522187,0.49867549436206376,0.26367122987908526,-0.11466011670800594,1.1556155875928376,-0.3409825287850375,-0.09939307050698339,0.7849792855421659,0.5356859512085382,0.0,-0.844253252597512,-0.9781459537809913,-0.11786519512212126,-0.580333395796404,-0.5205047364992496,-0.5205047364992509,0.1974275865910102,-0.754131094673757,1.2472434667646142,-0.5204723911134811,-0.5913299527540562,-0.4628283777856704,-1.1848778172650043,1.5947274749171019,0.03970135587327441,0.03970135587327473,1.2127918348348359,0.8782757527639486,-0.2876494596683716,-0.8441329943833192,-0.30763226616255585,1.5278616977299355,0.24521212473353868,-0.577085447016788,-0.22885840463317356,-0.9723577759407446,-0.1657372575361614,-1.9609847100360485,-0.04859238622208405,-1.0944884832019783,-1.0324330496068952,-0.8800154635802802,-1.5165402061123268,-1.2437445574706705,0.5720838121999485,-0.41964093288605914,-0.15433546949679852,0.8989017042579469,1.18949090187583,-0.20212540977023144,0.2429142951138291,0.850797289978752,-0.8532634043055497,-1.240301395675887,-0.426441800548999,0.0,-0.5132833901268892,-0.6716648501505114,-0.3348292279211116,-0.35409169949319363,0.732054093233978,-0.22448570010020846,1.1725308872461886,-0.5765633707712826,1.6076456782350563,-0.6871643911808316,0.8782757527639506,-0.2876494596683723,-0.844132994383319,0.6800476930397726,-0.9224718186947359,0.3524228268091258,-0.6539471155432346,0.09597036620030464,-0.6856914960241401,2.7507419844495162,-1.5421404780914654,-1.3640913576334122,0.09597036620030483,-0.6856914960241418,-0.1271235008548081,0.32720999550184365,-1.4730478522412918,-0.37722726190333533,-0.1271235008548047,-0.5657587191739788,0.20405821870209376,-0.036060587043527166,0.08590856930471523
-1.2126292506803071,0.9820073853215024,-0.14728047727650587,0.07222214631099881,1.889609154983159,-1.0769012773612776,-0.07312724241271305,0.41621006039973374,-0.9410569642948108,-0.47242197283246623,-0.6418234253526498,0.8693660641821669,-0.8669214468630105,-1.6026981862997314,-0.6380534355040252,-1.5377410186114344,-0.5045072391375207,-0.6652521069412897,1.6341843276232733,0.33780282826724034,-0.7427457891959071,0.16795700850802872,-0.8749431971868487,-0.16529490122682156,-1.3434450116548764,-1.9684092817235748,-1.594567353109527,-1.5945673531095281,-1.9684092817235737,0.17719893568488373,-1.4960264830861911,-1.3149972802249927,-1.3997354247354248,1.1556155875928376,-0.3409825287850375,1.302049223641479,0.47165422040007,-0.9741934914781826,0.0,-1.7644836558237122,-1.6401795209613228,0.30066982279886845,-0.6670924461121079,0.4264396758070144,0.4264396758070059,-0.25018728588860123,-0.8322368170877886,1.5968277045616688,-0.69188814571118,-0.3025093977277385,-1.6805541070756058,-0.08096398100852738,1.7303017307681627,-1.2139582212597073,-1.2139582212597064,1.1440480925249161,-0.24115368126739176,-0.2876494596683716,0.5122516461642347,-1.0584202466727686,-0.9231200191669486,-0.7427457891959078,-0.574434485987911,-0.7049795736966512,0.7552178389430726,0.7566865720360575,-0.1058365912417072,-0.9174725738016591,-1.2551159889334162,-1.455094428459747,0.20863582301307712,-1.5010535380651178,-1.2437445574706705,0.8195379366445379,1.3514229434809266,1.4074168210481213,1.1753130763268638,-0.4132580266472749,1.268353016150821,-0.05363042879136522,0.850797289978752,-1.5874213906187913,-1.240301395675887,-0.426441800548999,0.0,2.2026995814716837,1.8983417677931012,2.4592026583344304,2.4196266132034907,-0.8682502036030904,0.7569866631286105,0.9575163020825056,-0.4059121398706446,1.2689879567008033,-1.913622355187126,-0.24115368126739054,-0.2876494596683723,0.5122516461642362,-0.06871664681149682,0.713610274839324,0.9501833243463796,-0.3044356128766055,0.09597036620030464,-0.6856914960241401,-0.5226627796285757,0.9965360360916269,-1.1357672425520244,0.09597036620030483,-0.6856914960241418,1.1169742207122928,0.32720999550184365,-0.2675190400288397,0.33780282826724034,1.1169742207122935,-1.0559091302555828,-1.988110073640399,0.22016818303785138,-0.12408156477475459
-0.10232966721315491,0.5349016685611501,-0.14728047727650587,-0.2775850682061043,0.8824464750213412,-0.8252912919492035,-0.07312724241271305,-0.4165191294628118,-0.13192533798018846,-0.47242197283246623,0.2654157022135016,0.2182074184999065,0.9851380077988762,-0.4101892455701161,1.1933060434998948,-0.39732558863530165,0.27655361841279197,0.019250687221647175,0.783140503992402,-0.4371875057615564,-0.24009503194078857,-0.9597543343315927,-0.8749431971868487,-0.16529490122682156,-0.16569051783694397,-0.16630245595373444,-0.10616380449762068,-0.10616380449762083,-0.16630245595373774,-0.13616285009784085,0.49867549436206376,0.5794049318999009,0.216972220847457,-0.21705412992711967,0.7268691104460157,1.302049223641479,0.47165422040007,-0.06826582586615584,0.0,-0.024530164534496524,0.42764483994662067,0.46776443356087327,0.45328766017645666,0.7133673374280086,0.7133673374280066,-1.4258600652787228,-0.2699457751945446,1.1235967058146203,-0.1250403372505211,-1.012442514925912,-0.2897024752710246,-0.5273668902966564,1.210636038732246,-2.583414813166006,-2.583414813166005,0.2832804748202651,-0.24115368126739176,-0.2876494596683716,0.5122516461642347,-0.39211760313121996,-1.0341603353004902,-0.24009503194079054,0.10322161042702838,0.7932222266882853,0.022764380532674003,-0.2650707312184798,-0.7875056631479045,1.5197054930376417,-0.6126059660076648,-0.9480021922835601,-1.4400054634202286,-0.20017342209956304,-0.6387666097229705,0.27123831291373685,0.6129492349340405,1.0890183650938619,-0.15399898544379995,-0.05979718566812903,0.11528584662663423,0.5394590190190234,0.850797289978752,-0.11910541799230807,0.18585556081993404,1.2097022505369561,0.0,-1.1523382069736123,-1.4426668355335952,-0.9922484952753567,0.3393378786809775,-0.8682502036030904,0.7569866631286105,-0.35125575325035985,-1.089870462839815,0.37123438473867415,-0.27834506984540014,-0.24115368126739054,-0.2876494596683723,0.5122516461642362,-0.4460367017728866,-0.9224718186947359,-0.80744638855238,-0.7268872427987997,0.09597036620030464,-1.3901177323768117,-0.6234930034442995,-0.21626539377598944,-0.07510441206964742,0.09597036620030483,-1.390117732376812,-0.0932055845963132,0.32720999550184365,-0.7124970749838242,-0.4371875057615563,-0.09320558459631387,0.41454210298922906,-0.8920259274691525,-0.3343292273426167,-0.4503579535731396
-0.8625232353734279,0.1859513011483571,-0.14728047727650587,0.2833864953952749,0.39323479163488095,-0.4107246874393208,-0.07312724241271305,0.6391906583150901,-0.32862129408118285,0.08616501391283977,0.2654157022135016,0.2182074184999065,-0.2495682953090483,-0.4101892455701161,-0.6380534355040252,-0.39732558863530165,-0.17230889416520423,-0.030966787897350197,-0.11525719577624116,0.026673926397898628,0.36957709615532347,0.16795700850802872,0.36181861537802,-0.16529490122682156,0.4481451022977574,0.14115766820733083,0.3431566495638643,0.34315664956386244,0.14115766820732303,0.7687601277548701,1.1635761535114821,0.8951386339207166,1.2533232757082786,-0.8593461100500944,-1.0108167388481544,-1.033687933272625,-0.7816460401683138,0.6866738954771988,0.0,-0.7130165713931574,1.5091759487123912,-1.0413728865720755,-1.4298738817159162,-1.4626790449334255,-1.4626790449334226,-0.9015673407815963,-1.087758020741152,0.05813303860744571,-0.009490541718250175,-0.5217522608934807,-0.8654489263314618,-0.25364904879348193,0.3842567757720564,-1.0562293173129627,-1.0562293173129595,0.46786948658727145,0.3185610357482771,-1.1741756632364673,0.5122516461642347,0.5110758870708113,0.5832221676218575,0.36957709615532236,0.9251601601165308,0.2214145015506297,0.05539535892274139,0.49766671165388054,-0.30247443720852996,-0.5179841083783024,-0.6126059660076648,-1.1092575233875874,-0.15752822239814798,0.4285853006171218,-0.9412555835968204,0.365164583818648,-1.3144668622192075,-1.338156279921654,1.2913446244124085,1.5265671840417199,-0.36408892978967783,-0.49844751464915665,2.6181993951279825,0.6150525683209335,0.5423947999438893,-0.426441800548999,0.0,-1.1523382069736123,-0.7573317374152985,-0.9922484952753567,-0.35409169949319363,-0.46817412939382325,-0.22448570010020846,-0.7939977440384489,-2.4883522380672325,0.8558758769876,-0.8915740518485474,0.31856103574828004,-1.1741756632364686,0.5122516461642362,-0.0537600273345162,0.713610274839324,0.03938123253656462,0.9258603200844232,-1.2919087757733365,0.7231609766811977,1.9760367288807155,0.5742993241806832,0.5303635262069557,-1.291908775773336,0.7231609766811982,-0.8347101931215428,0.32720999550184365,0.36482181253835383,0.02667392639789875,-0.8347101931215412,-1.0559091302555828,1.3001423648733401,0.16521214866072484,0.4630601945426264
-2.7235770462106794,0.10705306520049906,-0.14728047727650587,-2.368906921903696,0.8508196256420526,-0.46468472518486953,-0.07312724241271305,-1.8088540056925597,-0.34254499534779054,-0.47242197283246623,0.2654157022135016,-1.0841098728646144,-0.8669214468630105,-0.012686265326910974,-1.553733175005985,-0.9675333036233681,-1.010440360283034,-2.351676306986411,1.9827634985461593,0.34222397020178436,-2.1373409311566824,0.16795700850802872,1.5985804279428886,6.049793384901669,-3.0597205251219224,-3.042939896573743,-1.3356109442063655,-1.3356109442063668,-3.0429398965737433,-1.9782573795898621,0.49867549436206376,0.26367122987908526,-1.8971839310686192,0.4894670482081525,-0.6613380205543533,1.302049223641479,0.47165422040007,-0.06826582586615584,0.0,-0.38207757992413577,-0.7856861565328397,-0.4262298529337096,-0.6347030618884394,1.8630188783432575,1.863018878343255,-0.9678344567193701,-2.375144583938611,0.45823360069650726,-0.8803797391362874,1.9296092590536744,-2.039379326019555,-1.066076448779986,0.052855701589415396,-2.086135059247186,-2.0861350592471846,0.6582831137554475,-1.3605831152987349,-0.2876494596683716,1.8686362867117918,0.14635819972313183,-0.8302096823634749,-2.1373409311566807,-1.011415132236314,-0.4788805864429498,1.0088829001893713,-0.39533164123548536,-0.33505172079275236,-0.7766716041983582,-0.6126059660076648,-0.18736383801927947,2.335105507737882,-1.3554788584213533,-0.3362776358491205,0.6729242993216029,0.746280820064712,1.5814844940948563,0.7967624940448726,-0.28854271136528564,1.7143034948711884,-1.2398093244121424,-0.9166048151704785,-1.2203423974621705,-0.8837621565519318,1.2097022505369561,0.0,0.6050625393548762,-0.32899730109136305,0.3225900394331335,-0.35409169949319363,-0.0680980551845562,-0.22448570010020846,0.5330064378185555,0.6184668261534354,0.13601191119181064,-1.913622355187126,-1.3605831152987318,-0.2876494596683723,1.8686362867117916,0.7392004976788943,0.713610274839324,0.3465357047969136,-0.17963634443942975,1.4838495081739453,0.018734740328528773,-0.4390537166075227,0.8995646221930755,-0.27691271716155125,1.4838495081739458,0.01873474032852819,1.143180208632548,0.32720999550184365,-0.41852533486587246,0.34222397020178463,1.143180208632548,-2.0362099524187904,-0.8920259274691525,0.18416250534249248,-0.23387863117230187
-0.9541780095198267,-0.35657639956707976,-0.14728047727650587,-1.032448190986255,0.9075027052518646,-0.2804839027423009,-0.07312724241271305,-0.4746125891843882,-0.9114946508613377,0.6447520006581458,-0.6418234253526498,-0.4329512271823539,-1.4842745984169727,0.38481671491629416,-1.553733175005985,0.1728821263527648,-0.5551488668372636,-2.599098598536655,1.0627864622948346,1.3593494938565271,0.0373125652005041,0.16795700850802872,-0.8749431971868487,-0.16529490122682156,-0.15572750531682458,-0.4624234309872111,-0.9753074812606917,-0.9753074812606931,-0.4624234309872164,0.38568071267683923,1.1635761535114821,0.5794049318999009,-0.19756820109687168,1.9025094044786977,1.6345430037924134,0.3677543608758374,3.9182299369631255,0.23371006267120562,0.0,-0.7960509595060625,-0.4616504159331046,0.03087348481383892,-0.4055035876945742,0.44026790446431724,0.4402679044643183,-0.2423007551287528,-0.28488605008321904,0.11487621156589402,-0.3231151033659047,0.32027788779100436,-1.3068905094438767,-1.1960688725977346,0.5228688921367209,-0.04580919015654603,-0.04580919015654544,0.5087748631530067,-0.8008683982830632,-1.1741756632364673,1.8686362867117918,-0.4020709657040245,-0.08673453671332387,0.03731256520050374,1.3340180388090208,-0.3999122536443147,1.0868180520578015,0.5022264362901547,-1.8023839064349607,-0.19413319329355042,-1.2551159889334162,-1.455094428459747,1.5834817199932336,-0.7607908054085283,-1.5462335313445204,0.3005544280937227,-0.30171800441657415,-0.2624685550217005,0.3449343831217929,0.4496901872060415,0.6688878762944495,-0.05363042879136522,0.850797289978752,-0.8532634043055497,-1.240301395675887,1.2097022505369561,0.0,-0.67304709433857,0.18500402249735945,-0.4991840447596729,-0.35409169949319363,-0.0680980551845562,-0.22448570010020846,0.8360501282996796,0.4785947519989764,0.5453368889734315,0.5392935728254628,-0.8008683982830611,-1.1741756632364686,1.8686362867117916,-0.176692182290323,-2.558553912228796,2.1461888427315277,-0.22933826006955688,-1.2919087757733365,-1.3901177323768117,1.4641387538146746,0.19217187927412124,-0.34357528303324614,-1.291908775773336,-1.390117732376812,1.8311400605711425,-5.824337919932828,-1.4420684700252226,1.3593494938565271,1.8311400605711456,0.41454210298922906,-0.8920259274691525,2.1533539113766267,2.2200728244362375
-0.4929769015180035,0.12602080021584644,-0.14728047727650587,-0.7909993914784106,1.456810638291726,1.048637615815023,-0.07312724241271305,-0.26272272835591765,0.08261561945682046,0.08616501391283977,-0.6418234253526498,-0.4329512271823539,0.3677848562449139,1.5773256556459094,1.1933060434998948,1.8835052713169642,0.48191149026957153,0.24404839410132967,0.02484387284503404,-0.4986533276839731,0.612033942144934,0.16795700850802872,0.36181861537802,-0.16529490122682156,-0.9709600698453893,-0.7954367212538949,-0.653359910619496,-0.6533599106194973,-0.795436721253896,-0.9044205738754951,-0.16622516478735458,-0.6835298761833616,-0.2804762854857374,0.3834888714878617,0.4198617641670927,2.2363440864071205,1.0983043506842618,0.082722118402522,0.0,0.3085262262325778,0.009419986644992173,-0.33076002005464766,-0.16092961223329494,0.28136016321783464,0.28136016321784085,0.18988158246210565,-0.36908367880784504,-0.17635133711038434,0.047980692464990295,-0.0887832461988581,0.15144829017290407,0.021039375803245174,0.6542381193740353,-0.16913860694671765,-0.16913860694671498,0.5129733876499486,-0.24115368126739176,1.485402947467822,-0.8441329943833192,0.3708836204771966,0.05546172368166702,0.6120339421449331,0.08229627353549276,-0.13316652396531609,0.3099672895423775,0.13557133883669437,0.766416614248824,-0.2786928918521985,-0.9338609774705405,-1.13816178084963,0.3266542569583377,-0.5749507888420204,-0.6387666097229705,-0.10143152411017026,-0.6473661437028214,-0.23454094212640209,0.13398899273616968,0.8277678326694218,0.3230317279762171,-0.05363042879136522,0.850797289978752,-0.48618441114892885,-0.5272229174279766,-0.426441800548999,0.0,0.2855351309315146,-1.4426668355335952,-0.7457162700175148,0.3393378786809775,2.3323583900710463,0.7569866631286105,1.1036943115512392,0.20187860917050487,1.0103171725413582,-0.27834506984540014,-0.24115368126739054,1.48540294746782,-0.844132994383319,-1.3739171279757663,0.713610274839324,0.3375121178079993,-0.42629470489225246,0.7899099371871262,0.018734740328528773,2.1438801558194176,-0.11809718239353956,-0.2760858360712148,0.7899099371871253,0.01873474032852819,1.025292737896567,0.32720999550184365,0.9573673991900394,-0.49865332768397286,1.0252927378965697,-0.07560830809237487,-0.8920259274691525,-0.4541652986749543,-0.640361387622796
0.382712761604651,-1.2092848417582096,-0.14728047727650587,1.2301028657104578,-0.5727912394200622,-0.6579028041697651,-0.07312724241271305,1.5815522979312029,-0.9340253872428863,-1.0310089595777723,0.2654157022135016,0.2182074184999065,-0.2495682953090483,-1.2051952060565263,-0.6380534355040252,-1.5377410186114344,-0.19553348603787543,-0.52476006022834,-1.280496604466993,-0.22184204645249764,0.718815622721962,1.2956683513476503,0.36181861537802,-0.16529490122682156,-0.5601875201227603,-0.17619541782919781,0.6659993065188895,0.6659993065188884,-0.17619541782920417,-0.9643196161708558,-1.4960264830861911,-1.3149972802249927,-0.4877464964579017,-1.2061837793165004,-0.9816935123236706,-0.5665405018898042,-0.7816460401683138,-0.21925377013482217,0.0,0.8919208659979206,0.13459359435643295,-2.331991169507592,-1.8379918136362008,-0.46358898876853216,-0.46358898876853266,0.7932917858335579,0.05066764161944736,-1.6937118233592663,-0.9459189381321534,1.2043128411982442,0.77806710097143,0.5563853344678923,-0.7737957028666523,1.3877140247864435,1.3877140247864448,-0.6110013063358143,-1.3605831152987349,1.485402947467822,0.5122516461642347,2.3800377174851515,-1.5054296473002768,0.7188156227219624,1.395991275388754,1.1756614377313142,0.06233058171443198,-1.8305715860268421,0.3402174040498521,-0.8505554009139726,1.4755516085010274,1.177982007885104,1.8339147112156489,1.2834493768230577,1.4786562073939793,0.3674941064755181,-0.7274988150013214,-0.6727875717630338,0.09058983104316255,0.5495182669338244,-1.25627916453453,-1.0915369624595452,-0.9166048151704785,0.6150525683209335,1.2554732781917999,-0.426441800548999,0.0,2.2026995814716837,1.8983417677931012,2.4592026583344304,-0.35409169949319363,-1.2683262778123574,-0.22448570010020846,-1.8924461627358817,0.4918259047872155,-2.298361829290813,0.7437032334931785,-1.3605831152987318,1.48540294746782,0.5122516461642362,0.01827728067876171,0.713610274839324,-2.661256744279902,0.7414861464160539,2.871728650147586,0.7231609766811977,-0.6234930034442995,-1.4494299771780814,1.2633642312286535,2.8717286501475865,0.7231609766811982,-1.3898528606363483,0.32720999550184365,0.49394468299292016,-0.22184204645249653,-1.3898528606363483,-0.5657587191739788,0.20405821870209376,-0.3979126609459168,-0.3535392638183287
-0.4621589434128001,0.07001171182642636,-0.14728047727650587,-1.4750910308126353,0.7745693893888462,-0.9686898459466978,-0.07312724241271305,-0.9948400792440498,-0.8800095923414161,-0.47242197283246623,-0.6418234253526498,-0.4329512271823539,0.3677848562449139,-0.012686265326910974,1.1933060434998948,-0.39732558863530165,-0.9658218170639009,-0.7152389645769964,1.7813138028049083,1.265836367424792,-0.7644758493857389,-0.9597543343315927,0.36181861537802,-0.16529490122682156,-2.2146287745630997,-1.9574191943465125,-2.0585030596831837,-2.0585030596831846,-1.9574191943465151,-1.7849277626241742,-1.4960264830861911,-2.2621983862874395,-2.1459081842352163,2.04381364010575,-0.020627037015723233,0.3677543608758374,0.158329155257974,-0.21925377013482217,0.0,0.3422705000599162,-1.7512461242332398,0.3524406632596457,0.539258735806697,2.052475463261571,2.0524754632615765,-0.4779243877249366,0.780207640579842,-0.1253827125564771,-0.4663850648542253,1.435363510007327,-1.5059047536120262,-1.0512525910424728,-0.607605401180528,-1.8497279858877502,-1.8497279858877484,0.8240748364272426,-0.8008683982830632,0.5988767438997252,0.5122516461642347,-0.14687834266683034,-0.2808022539550813,-0.764475849385738,-0.6037301899146598,-1.2813550863302883,-0.54869410358138,-1.8743416445857473,-1.3155942991687672,0.49214818440420305,-1.4157434946648542,-1.7086405465478403,0.515678425539274,-1.5010535380651178,-1.8487225052183702,0.5455913521869994,0.10431769538963166,-0.20894128542007206,0.016526113539195704,-1.3117848461346373,0.7176647294826194,0.5394590190190234,0.850797289978752,-1.954500383775412,-1.5968406347998423,1.2097022505369561,0.0,2.2026995814716837,1.8983417677931012,2.4592026583344304,-1.0475212776673648,-0.0680980551845562,-1.2059580633290274,1.5775207594468792,1.0148163915823991,0.9534857496460267,0.5392935728254628,-0.8008683982830611,0.598876743899724,0.5122516461642362,-0.944457111502325,0.713610274839324,-0.27597800907542586,-0.6528429772418424,-0.5979692047865145,-0.6856914960241401,-0.6066042579955366,-1.5496362261160803,-0.8803344395420193,-0.5979692047865156,-0.6856914960241418,0.4021990258753909,0.32720999550184365,-1.6573164683818473,1.2658363674247934,0.40219902587539186,0.904692514070833,-1.988110073640399,1.0718869771639437,0.9938757992305322
-0.8060839770420976,1.465500730639563,-0.14728047727650587,-0.11146951537656807,0.23772164980228902,-0.7176530327205369,-0.07312724241271305,-0.28430474568073216,0.7962557760103698,0.08616501391283977,1.1726548297796529,0.8693660641821669,0.9851380077988762,-1.2051952060565263,0.27762630399793475,-0.9675333036233681,0.08925534898517604,-0.8640674556222268,0.35277521992554495,0.9915104849024655,0.8972874199975296,0.16795700850802872,0.36181861537802,-0.16529490122682156,-0.19170407443137483,-0.4545616157447006,-0.5786604026901628,-0.578660402690164,-0.4545616157447033,0.28652819928118084,-0.16622516478735458,-0.36779617416254595,0.2998803052363227,-0.02864848242438037,-0.9816935123236706,1.302049223641479,0.47165422040007,0.38469800693986617,0.0,-0.6903439389000802,-0.18755752883838614,-0.04134113316632426,-0.4196217388351211,-0.34192038938003383,-0.3419203893800291,0.10591364098649196,-0.4803186379787802,0.5612840566304558,-0.3557798237965041,-0.09434361295551542,0.11964071921141212,0.2071097648256992,0.9624116997514235,1.8298568356387719,1.8298568356387748,0.6516068366440831,-0.24115368126739176,1.485402947467822,-0.8441329943833192,-0.297997051437433,0.762126887363215,0.8972874199975307,0.5950545667779628,-1.45942826468121,-1.152071159419455,-1.9039418148150085,0.37050554442046274,-0.7642337889641097,-0.29135095454478904,0.12956880959083739,-0.7255069900739721,-0.6926494660008088,-0.033788661975270536,0.47101804203394326,-0.06066355517486086,0.19034549612248905,0.17967217232940044,0.1218221325483742,0.0828977306188844,0.8360037429242176,-0.9166048151704785,-0.48618441114892885,-0.5272229174279766,-0.426441800548999,0.0,-0.9126926506560912,0.18500402249735945,-0.7457162700175148,-0.35409169949319363,0.33197801902471086,-0.22448570010020846,1.366645028781706,0.9621874338401669,0.7699462233775831,-1.5048030338516947,-0.24115368126739054,1.48540294746782,-0.844132994383319,-0.46557023078488236,-0.9224718186947359,-0.62293788584435,-0.6175441761061548,-0.5979692047865145,0.018734740328528773,-0.4995905765150249,-0.34105707291333387,-1.070898001278534,-0.5979692047865156,0.01873474032852819,-0.5785006348827237,0.32720999550184365,0.3520816924052098,0.991510484902465,-0.5785006348827203,-0.5657587191739788,0.20405821870209376,0.7670854507456123,0.4942082984851925
