H_0_green[-1.22],H_0_green[-1.07],H_1_green[0.72 0.23],H_1_red[-0.41  2.67],H_2_green[1.62 0.08],H_2_red[11.61  0.05],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-0.9246655766230282,-1.9633257257739634,-1.666142720871646,1.24351166000904,-1.5255927713763286,-0.34536123498217547,-0.2989251286317425,0.39007279792167515,-0.7037368113656358,-0.7248550671665736,0.3498384632651824,-1.831887053584573,-0.19364594928232082,-0.61940905977606,-2.454558955792901,1.5258567317786795,2.550941899579359,0.3222428447539929,-0.9648800403329888,-0.9456817999637649,-0.2729889191418096,-1.4708039230636154,-2.0243987300633792,-1.8019829729731003,-1.8617485392991024,-2.408106045023893,1.230955666705357,-1.0218776044640112,-1.4909456179939868,-2.1332887019372295,1.512773265244139,0.9325472208532181,2.3777399716465317,2.317714330223387,1.1765575081908894,0.0,-1.9751638707569497,-1.4291769306801632,-0.032963911041131284,-2.123895132677692,0.9543126961199191,0.8110486048476107,0.016272989083569396,-0.5275244066888571,0.34254397381662643,-0.5450811931518454,-0.43830523993765125,-0.9109344715175214,-0.2466575817206263,1.8268280157108816,-0.5634268131655353,-0.3169717211921802,1.8981407682877398,-1.0281969139853173,0.010483038986725752,1.1736066911365326,-1.3296876275091989,-1.4886170151569365,0.6275320560759643,1.2978706867177634,-1.5207687862769974,1.4736865450108918,0.40785054975547547,-1.4270067268673101,-1.9726454085776022,-1.2705438191438354,-0.4393692768228258,-1.1077970393992136,-1.8514005762837977,-1.3853440453767372,1.6339551371561605,-0.41317046537445257,0.5036750782423213,0.583858326735776,0.9567347432015442,1.0351227361418922,0.41383313220672757,-0.9164815698549243,-1.7049773709974998,-1.5174140325633099,-0.7569693935939336,-1.0958393015694925,-0.11284245996625152,-0.064192726599106,0.39187307087594403,-0.6074641803651764,-0.3442588725225453,-0.4223771843610822,1.6561825218685968,0.7127810563568966,1.955170103472741,-0.8482188207073702,-1.0456873085978449,-0.43622328001736266,1.164069925016139,0.9128103997920552,0.9421424426893293,2.330367030203151,1.3132034775549075,-0.46506843083896343,1.7789192535281804,-0.11439273735446788,2.3058184177568846,-0.743530385476617,-0.5429631597737586,1.5560463291900313,1.2928036416334858,-1.2643031747001705,-0.5577712464763277,2.574426762538026,1.2838280036603842,0.1827304994377071,0.6370705865331102,2.020777111752081,1.5480176257940153
-2.1054793161270315,-0.5570405292448816,-0.9366390346067119,0.2389466392964554,-0.9720956914855209,-0.34536123498217486,0.6268429954919815,-1.0605593742689716,2.365306927996587,-0.7248550671665736,-1.1028539895758889,0.19478846806335354,0.7451820561387736,0.21542865681429296,-0.9312878102441705,0.10841697268034406,0.027417083232612792,-0.7091060543358738,-0.9648800403329888,-0.9456817999637649,-0.2729889191418096,-0.3773946958904616,-0.7826084054770404,-0.34321664036064836,-0.22476607709267965,-0.5043711942165144,0.7978664590934283,-1.8000508460213092,-1.4909456179939868,-1.5061819896120379,0.1039906860638796,0.06816533466428741,-0.24741278699118494,-0.25426934639230314,0.022001958958653006,0.0,-1.0175032411162614,-0.8995902988950907,-0.5422527501175013,-1.544908535905876,1.1228823032252742,1.0506567985421542,-1.2061818468074155,-0.26117506025878545,-2.230098656072795,0.39667969322332114,1.791211070290002,-0.7432997510718069,0.7081185679452087,-1.4669492382831184,-0.06926006617596436,0.2048043583304166,-1.1201223387587487,-1.0281969139853173,0.010483038986725752,1.1736066911365326,-0.35476472434936873,0.6341912171007055,-0.4526720279872421,0.35378428961006725,0.2648672540979711,0.8719843474468446,-0.7595731728421949,-2.3230605723818747,2.0004765915167497,-0.5743760223821837,-0.22122417160972374,1.4330062882366725,0.3262802914478114,-0.3939772864749919,-0.26821426550040056,-1.0670862038340592,-1.1559893428663448,-1.1830766901186969,0.15452467639881176,-0.49381537631977,-0.5779098295516303,-0.9164815698549243,-0.3824148197567168,-0.5756409801815239,0.5807284279098498,-1.0958393015694925,1.9320130767998709,-0.064192726599106,0.39187307087594403,-0.6074641803651764,-0.3442588725225453,-0.4223771843610822,0.3677662266252304,1.1774775262889237,-0.7220152247842105,0.6393770656089647,-1.0456873085978449,-0.43622328001736266,1.164069925016139,-0.23185561111393357,-0.4173026713431107,0.5962029834936137,-1.8681113491423165,0.549888962778598,0.1479979863470086,-0.6618805115369567,1.005967900560307,0.1335894616095348,0.4467688991839197,0.014977986056374465,0.7271861527689001,0.44856403784168464,-1.3197164465362734,-0.054789750968310034,0.7893239907801952,0.1827304994377071,0.6370705865331102,-9.856915945134065e-06,0.07009180988987346
-0.5098807760704771,0.30007949016338287,-1.2916809979096369,-0.8889969209520168,-1.0785525797129454,-0.345360462651849,-0.2989251286317425,0.39007279792167515,-0.7037368113656358,0.416668388949493,1.0761846896857181,0.19478846806335354,0.7451820561387736,0.40294140153367025,0.030398003849049254,1.2575434321839387,0.6835927216528662,-0.45691933400145657,-0.9648800403329888,-0.9456817999637649,3.4444778327010686,-1.823086752325526,-1.577312828937783,-1.854556928483459,-1.9207454061826092,-1.722698054298127,-0.6175567788103993,-1.0218776044640112,-1.186509974716714,-1.8197353457746337,2.164987422272036,2.6132897773316963,1.4231389685055438,1.3824475387267723,-0.747701740529514,0.0,-0.6397020395528558,-0.9149599438437828,2.3849994103436227,1.3680904035032937,1.147814025585792,1.0860952447904328,-1.7551032780030253,-0.5854513579168299,0.10492766667859423,0.6328686328829944,0.1333366407952622,0.002755822324767683,-0.3123508002348203,1.4730250454495761,-2.002090101252756,-1.8360138153521133,0.8918910212608945,-1.0281969139853173,0.010483038986725752,1.1736066911365326,-1.5772333902169913,-3.885810861632835,-0.1885391768326636,0.5846334740218844,2.017969575733345,1.28420432506584,0.040216794270009404,0.4502584907552402,-0.025616209281096217,-1.792669666715074,-2.404640494958885,-0.22359880089734271,-1.736962941812585,-2.0462552179779006,-1.0250039409323606,1.3497694381020753,1.5736109053332905,-0.6418052549515493,0.2568347090353201,1.6920524314522365,0.01713594750338443,2.1751830337358222,-1.7049773709974998,-1.5174140325633099,1.918426249413633,-1.0958393015694925,-1.0330274515110065,-0.064192726599106,-0.7973222687391633,1.1600513923548654,-1.1202030087234627,-0.4223771843610822,1.5766326167232028,0.3716444319993114,2.209404856394424,0.42686336756377397,-1.0456873085978449,-0.43622328001736266,1.164069925016139,-0.8592994434683777,0.9421424426893293,0.09343118229613426,0.5539109695499407,-0.46506843083896343,0.1479979863470086,3.6133854586824694,-0.6328609469822002,-0.4633736493587054,-0.5429631597737586,0.014977986056374465,0.8904084110398205,-1.2643031747001705,0.3278894742483182,0.6288682075821714,0.9320247793791498,0.7505440648045416,-1.8907381467487752,0.8935834142342888,0.7251361526948885
0.3323495169155467,-0.02525625590329211,-1.0966956726966708,-0.7901966723511499,-0.8046323214847196,-0.34536123485353754,-0.2989251286317425,0.39007279792167515,-0.7037368113656358,0.416668388949493,1.0761846896857181,0.19478846806335354,0.7451820561387736,1.4985495068270323,-0.18636875157821892,0.825874137679306,0.2420434836847568,-1.3432008995134297,0.504657652674162,-0.9456817999637649,-0.2729889191418096,0.035413650811879346,-0.3481601305822322,-0.13924906461745326,0.00412002816340845,0.16166260022933762,0.7331948368975147,1.3126421202078824,0.9445395282241952,0.9630506901684049,-0.19484198224708457,-0.21996196073202326,-0.4860630377764319,-0.48808604426645674,0.5992797335747783,0.0,-0.7226631973672251,-0.41514823418797614,0.26720705104899556,-0.5374134268432399,0.7299796562713418,0.49217715828530645,-0.6838786080922313,-0.39402526754629286,-0.7331871149292003,0.6492656141578436,0.6492366527391551,0.47869671174472284,-0.1006674613300238,-1.2557865084140143,0.7340260599761393,1.052970464592894,-0.8151066075055268,-1.0281969139853173,0.010483038986725752,1.1736066911365326,-0.598335599175951,-0.3744121337029821,-1.1168040613356771,-0.22665974667729727,0.7730308714066387,1.442272935772194,0.34690180669596715,0.20282480301814126,0.9877980471970937,0.295833723569881,1.2637347608138827,1.379318932442643,0.0132597030412586,-0.06352170017441014,-0.5179564025513025,-0.7815805708858513,-1.0289985677397393,-1.4424783625683781,0.06340801991985386,0.4095926709408545,-0.7762584219033019,-0.9164815698549243,-0.3824148197567168,-0.2617166293875952,-0.7569693935939336,-1.0958393015694925,0.39837142422527905,-0.7803670016686491,-0.45755217170627555,-0.8284036269551815,-0.8615549633231568,-0.6956974308449132,0.6496617587740824,0.946763951136959,0.010116167379318869,-0.42319142461698883,-1.0456873085978449,-0.43622328001736266,1.164069925016139,0.572988592931493,-0.4173026713431107,0.20312986135772984,-1.7738305431859152,1.56484635639616,0.963458619937595,-0.34860817103580766,0.6617438556566321,0.0443675044583557,1.4365009581415982,0.7855121576232028,1.318041144624139,0.44856403784168464,0.1815134506407602,0.16882575407757502,1.305892467276962,-0.38508306592912733,1.9009749531740525,-0.021767279635322243,0.1391448006394506
-0.8307914921238867,-0.07654247802122105,-1.3228259025647935,1.5751284129757421,-1.3374854870508366,1.6029767814386136,0.6268429954919815,-1.0605593742689716,0.31927776842177186,-0.7248550671665736,0.3498384632651824,0.19478846806335354,0.7451820561387736,-0.03481196404312709,-0.041684402179048965,0.1751750030414833,-0.4892883862500602,-0.7083481553347916,0.504657652674162,0.5187017230570482,3.4444778327010686,-0.30243957824762013,-0.69559424087377,-0.41106526183836345,-0.30090370171484626,-0.3709735550262465,0.7669226945158261,-0.2437043629067133,-0.5776386881621686,-0.13438605640068071,0.1039906860638796,0.06816533466428741,0.22988771457930898,0.21336404935600414,0.4068538087027365,0.0,-0.9481915502792747,-1.1661061331153209,-0.07455845000510461,-1.069996326358878,1.4212428586155623,1.4747524286760398,-0.8603149036658763,-0.6457146311205088,-1.208885002741199,0.2946488824660452,0.9858465734578056,0.7366348173661411,-0.6060431216819112,-1.2593447392198103,0.5674929133771288,0.8771330314342708,-1.141026633552613,-1.0281969139853173,0.010483038986725752,1.1736066911365326,-0.5670111304656488,-0.2915905571624484,-0.45187822717259774,0.3544780627240254,0.09140059857989075,0.7927788356038228,-0.913247854205133,-1.3893908130501496,1.1608447900255108,-0.40033407319177067,0.2154590930601084,1.5862042577125883,-0.25937113202251316,-0.7244328727755737,-1.1026448847448105,-0.40807472085710794,-0.8229657863090298,-1.7338436520980307,-0.3520727582366744,-0.7589154277682548,-0.3795612371999587,0.629350731940449,-0.3824148197567168,-0.5756409801815239,0.5807284279098498,-1.0958393015694925,0.8073425315785034,-0.7803670016686491,-0.45755217170627555,-0.8284036269551815,0.30236124097821926,-0.6956974308449132,0.7589231647070191,1.8962470199127353,-0.8846419436329728,0.0018359714733925871,-1.0456873085978449,-0.43622328001736266,1.164069925016139,0.2567141225250937,0.9421424426893293,1.4456999365121048,-0.7528335567501864,-1.4800258244565254,0.963458619937595,-0.5276076160016101,0.29334844389937975,-0.06729535671747314,-1.532695218731437,0.7855121576232028,1.0410686163710456,0.44856403784168464,-1.1404216608034128,-0.5931361718882372,1.0637429061775248,0.1827304994377071,1.9009749531740525,-0.5981267141600973,-0.7264152570201783
-0.9822135586744071,-0.7939287412339904,-0.4252075772799673,-1.1312117748684327,0.6083631766253862,-0.3424569150513776,2.4783792437394294,-1.0605593742689716,0.31927776842177186,-1.86637852328264,-1.8292002159964245,-1.831887053584573,-2.0713019601245097,1.3521864366073342,-0.23963181412536327,-0.3666162811485074,-0.5681947759562863,-0.04971958163095739,0.504657652674162,0.5187017230570482,-0.2729889191418096,-0.8673848448268272,-0.8309538593628945,0.277544462418188,0.4718328337479895,-0.5784875112938421,-0.16340046021714386,-1.0218776044640112,-0.5776386881621686,-0.29116273448197866,-0.19484198224708457,-0.21996196073202326,0.22988771457930898,0.21336404935600414,1.561409357934973,0.0,-0.4605782204514865,-0.31511343842792716,-1.7267612969087043,-1.97056542586393,0.6554812951999192,0.38628370550902946,-0.8731752230947549,0.13249372969100684,-0.9810524188580448,2.9507244175373386,1.9653502571952814,-1.2852570819979292,0.3979891844173371,-1.601215027640597,1.1250253325507635,1.4658150535560623,-2.621515600697377,-1.0281969139853173,0.010483038986725752,1.1736066911365326,0.7217298983326514,0.919614330733217,0.23794970188558465,0.9573800270631098,0.7992242827375476,1.6004317251008866,0.6537617838526707,1.5456311018539035,-1.5754753047485315,-0.22629212400135776,0.08457202993224736,-0.1741913976917958,0.15125802696242704,-0.06352170017441014,-3.0445080308460564,-0.37269587965769185,-0.2761004626245008,-1.7980644600319506,1.139008891297128,-0.23894721656348644,-1.9663499760133314,-0.9164815698549243,0.6095070936738705,-0.2617166293875952,1.918426249413633,-1.0958393015694925,0.8073425315785034,-0.064192726599106,0.39187307087594403,-0.16558528718516588,-0.3442588725225453,0.12426330860657976,1.1127585412999788,1.0070841462238032,0.7144792080545144,0.0018359714733925871,-1.0456873085978449,-0.43622328001736266,1.164069925016139,1.1615443695121312,0.9421424426893293,-0.8941481300111015,1.6914296606747192,0.549888962778598,0.1479979863470086,-0.2302288714768219,-0.08130157401129612,1.545267813829989,0.4467688991839197,0.014977986056374465,0.833409361352394,0.44856403784168464,1.753010143473429,-0.6753473637468984,0.8821920578744277,-1.5207101966627963,0.6370705865331102,-0.7575927026277294,-0.8618837979004249
-0.5758847039924048,0.15271697923594507,-0.9739810306871586,0.619659331299387,-0.6575883557033111,-0.3453610486689781,0.6268429954919815,0.39007279792167515,-0.7037368113656358,0.416668388949493,1.0761846896857181,0.19478846806335354,0.7451820561387736,0.9232769603778223,0.3199341349531186,-0.10328662564043645,-0.044805351057179386,-1.0314491449985417,0.504657652674162,0.5187017230570482,-0.2729889191418096,0.26690857302570037,-0.4053139790899229,-0.29823250579036953,-0.1742862725326143,0.07404251565660214,1.4069856611465859,-0.2437043629067133,-0.5776386881621686,-0.33035690400230316,-0.19484198224708457,-0.21996196073202326,-0.9633635393469259,-0.955719440014764,0.022001958958653006,0.0,-1.1410169251376556,-0.16373592801405099,1.064031781387733,-0.29744466780887674,1.0773986969320057,0.9860054955357155,-0.5575560237399494,0.5876144677492046,-0.1652589986005598,-0.26285237474042383,-0.24621049809930023,-0.692630226490943,-0.06558796972324317,0.042240974766231315,1.2976695459331458,1.6481049817223998,-0.04537505787338962,-1.0281969139853173,0.010483038986725752,1.1736066911365326,-1.2918203071942234,-0.5319144709959616,-0.790284569495397,0.05871467023602378,-1.8691894935918738,0.6999418789536319,-1.0933702901310354,-0.7100645101017781,2.657182387405141,-0.9224599207630094,-1.4876449445765998,-1.078919991698506,-0.6161472865504121,-0.06352170017441014,-0.1622593333928817,-0.27699356313993373,-0.39155478757164114,-0.9757042890789123,-2.3655369254308813,-0.9402337046270015,0.8105303169100707,-0.9164815698549243,-0.05177418194652104,-0.2617166293875952,-0.7569693935939336,-1.0958393015694925,0.39837142422527905,-0.064192726599106,0.39187307087594403,-0.8284036269551815,-1.1202030087234627,-0.6956974308449132,1.040589170756842,1.7061953991824035,-0.1990202277122388,0.42686336756377397,-1.0456873085978449,-0.43622328001736266,1.164069925016139,0.6394779011651214,-0.4173026713431107,1.4366231492509656,-1.232968130689899,-1.4800258244565254,0.1479979863470086,-0.5553663123023903,-0.23050419014668025,0.2705716076900423,-1.532695218731437,0.014977986056374465,0.07559346975552234,0.44856403784168464,-1.7502068901240497,-0.13003704620008197,0.21965420005237704,1.318357630171376,1.9009749531740525,-0.04283483285384077,-0.08216044401978422
-0.3730607082922618,0.5790181944256946,-0.32873228306278635,0.694131350127694,-0.5624710119856676,1.7625722966461164,-0.2989251286317425,0.39007279792167515,1.3422923482091795,0.416668388949493,-1.8292002159964245,0.19478846806335354,-1.1324739547034153,-1.6551358714254123,-0.4363175318760297,0.5023420149996723,0.8463802007073219,-0.4691294339414175,0.504657652674162,0.5187017230570482,-0.2729889191418096,-0.3034090589352935,-0.6925167821342465,-0.7586107557257793,-0.6909085061811663,-0.3662556365996377,0.7575675109369311,-0.2437043629067133,-0.5776386881621686,-0.7614927687258726,0.46923061399950217,0.35629263006059675,-0.4860630377764319,-0.48808604426645674,-0.5552758156574793,0.0,-0.9409319652889981,-1.4005716194445932,0.4952838787763797,-0.5732568706968214,0.4347506748583521,0.07253280971401731,-0.11774900794568871,0.7194584283768523,-1.1167344509920551,-0.685259504811179,-1.279847155487132,0.5090804327485375,0.06651762867228299,1.4077385092275077,-0.31384711328038567,-0.053447884090999494,0.37836840541125005,-1.0281969139853173,0.010483038986725752,1.1736066911365326,-0.865269583207655,-1.5121713522725282,-0.2013276714280464,0.5734564714858692,0.17807603915906328,1.2386208645243728,-0.04822432063638719,0.733929547931785,-1.148909671334807,0.12179177437946809,2.3446339307887145,0.6834509257178114,-0.6464396015574978,-0.7244328727755737,0.6522967374764332,0.7441462005787413,1.2971975149767152,-0.14511860541790822,-0.27613219961264307,0.4126131051158248,0.41383313220672757,-0.9164815698549243,-1.0436960953771084,-0.8895653309754525,0.5807284279098498,-1.0958393015694925,-0.8285418978343942,-0.064192726599106,-0.45755217170627555,-0.8284036269551815,-1.2495270314236155,-0.6956974308449132,-0.08855900368290157,0.0533799993231884,-0.20833621002439834,0.8518907636541555,-1.0456873085978449,-0.43622328001736266,1.164069925016139,0.6390489585107652,2.3015875567217687,1.0683263009299135,-0.4471408287184113,0.549888962778598,1.7789192535281804,-0.6618805115369567,1.4292668424458779,-0.6643003350439709,0.4467688991839197,1.5560463291900313,0.38511690850416114,0.44856403784168464,0.3040495066412647,0.7984736441324845,0.4902621383764362,1.318357630171376,0.6370705865331102,0.36662924934790453,0.4666669720419582
-0.2716521393971549,0.2970082789988194,-0.7644489570920636,0.2119043669923006,-0.7303160669317541,-0.34536119513827285,-1.2246932527554664,1.840704970112322,-1.7267513911530434,1.5581918450655596,0.3498384632651824,0.19478846806335354,-1.1324739547034153,-2.483616772827805,0.6233058801318028,1.799705805435197,-0.05388736681386129,-0.8852316747041664,-0.9648800403329888,0.5187017230570482,3.4444778327010686,-0.7367675890737407,-0.47431665671801504,-0.9733364734392386,-0.9318670656319643,-0.03174249458124119,-0.5982510689495276,0.5344688786505846,0.33566824166964965,0.29674980832288866,0.46923061399950217,0.35629263006059675,0.22988771457930898,0.21336404935600414,-1.517405440017674,0.0,0.058034091529964776,-0.9727950303961302,0.32539087017708185,0.34082249267404835,0.7446024858875513,0.5129623392631184,-1.038191623805493,0.9134886605518624,-1.1505676927881212,-0.22636481727744961,0.5900362482783743,1.5036533205355131,-0.6245815725428381,-0.36635490330598625,0.013892744874954432,0.2926029567098934,0.5935405489667233,-1.0281969139853173,0.010483038986725752,1.1736066911365326,-0.1275785137497159,-0.2873006776139657,-0.6371407510332263,0.19256067021356188,0.5335907725692166,1.580657007099403,0.6153948392144993,-0.8559129800277813,1.4746862544006996,-0.22629212400135776,1.3619983217206852,0.8611699843542124,-0.9022413727284442,-0.7244328727755737,0.21870156978898742,0.7307369908398517,-0.03782835148897032,-0.8753278175913277,-0.10509534215411748,2.0271243855680803,1.0088789092617423,-0.9164815698549243,-1.3743367331873042,-0.8895653309754525,-0.7569693935939336,-1.0958393015694925,-0.8285418978343942,-1.0668367116964663,-0.7973222687391633,-0.6074641803651764,-1.2495270314236155,-0.6956974308449132,0.8527940679029427,0.6544132941772018,0.68073262455592,0.6393770656089647,-1.0456873085978449,-0.43622328001736266,1.164069925016139,0.056410214372924754,0.9421424426893293,1.1393232143554128,-1.138603770672258,0.549888962778598,0.1479979863470086,-0.23885739478669607,1.0359883842576811,-1.908505329179807,0.4467688991839197,0.014977986056374465,0.8630983162682039,-1.2643031747001705,-0.6411577627352019,-0.13949944009005416,0.9081483050434433,1.318357630171376,-0.6268337801078324,-0.14413951571064987,0.5047899773516206
-0.5768490147629256,-1.0890550937830576,-0.46996523123942585,-0.0011923341565040952,-0.2555897800272072,-0.34536123272751507,-0.2989251286317425,0.39007279792167515,-0.7037368113656358,0.416668388949493,-1.8292002159964245,0.19478846806335354,-3.010129965545604,1.2106553002339777,1.2873553863617462,0.3620903808524447,-0.21871574828554854,-0.7921836472537329,0.504657652674162,0.5187017230570482,-0.2729889191418096,-0.132395288726678,-0.7038869816045742,-1.2192949534704665,-1.2078740649990336,-0.3836867959215638,1.185286601487397,-1.0218776044640112,-1.186509974716714,0.29674980832288866,0.9257805239190309,0.6444199254569061,-0.24741278699118494,-0.25426934639230314,-0.747701740529514,0.0,-1.1901156035320963,-1.2972511072697352,0.48630482580676526,-0.8453410509489551,-0.0007190102629044171,-0.5464524655819155,0.7780043533085921,0.3773499257256298,-0.4569930750281193,0.4932762289348835,-0.19598950763662512,2.252766278784478,-0.6630916282733489,0.43782210777475006,1.652327894490209,2.022578261859903,0.6996453770895941,-1.0281969139853173,0.010483038986725752,1.1736066911365326,-1.0326393563368284,-1.0505355757453017,-0.5396850215951369,0.27773589759896333,-0.05219074082160602,1.228069725387448,-0.0686956604100243,-0.2513394011031224,0.2236968376391275,-0.9224599207630094,0.02836527309355616,0.479269062613559,-1.0671661988781334,-1.0548884590761554,-0.8174779435286341,0.7539111651688903,1.3277216959163791,-0.03845180142752333,-0.05420023222484838,0.11594343049222629,-0.18121264484828714,-0.9164815698549243,-1.3743367331873042,-1.2034896817693812,-0.7569693935939336,-1.0958393015694925,0.8073425315785034,-0.064192726599106,0.39187307087594403,-0.8284036269551815,-1.2495270314236155,-0.6956974308449132,1.2443889758891442,0.2667367402660711,1.773981947886271,0.21434966951858328,-1.0456873085978449,-0.43622328001736266,1.164069925016139,1.3395499015939143,-0.4173026713431107,0.5203824083598031,-1.2320124771427037,-1.4800258244565254,-1.4829232808341641,-0.40342802031749725,0.41613655375420877,-0.9484383952609358,-1.532695218731437,-1.5260903570772824,0.7198964242904357,0.44856403784168464,-0.210392350725042,-0.3112312572897999,0.7829507791020288,0.1827304994377071,-1.8907381467487752,-0.24836287722493577,-0.32648335226221126
