H_0_red[-1.1],H_0_green[-1.22],H_0_red[-1.24],H_0_green[-0.94],H_1_green[0.71 0.23],H_1_red[20.54  0.04],H_2_green[1.6  0.08],H_2_red[18.32  0.11],H_2_red[4.58 2.91],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-0.40443644276269225,-0.14534901662511915,-1.223398229283575,-0.5396267969192998,-0.6472965533838726,-0.11801723292216096,0.8897109054144002,0.2117730515635887,-0.0893208695741299,0.634537026067865,-0.1436953560639025,-0.7262209779782021,-1.0284649486903559,-0.56840162021354,-1.2766432556347393,-1.545444408928176,0.46140105898370287,0.011051050679589282,-0.990863391797593,-0.37830211010453796,1.5997710107359575,2.1543714273591967,2.4164056805306604,-0.2502444988359418,1.4777300316966393,0.21939167562784095,-0.23853386877108065,-0.23853386877107932,0.21939167562784923,1.999383451456589,-0.27522557614884885,-0.6317460176495926,-0.32467503352435845,-0.10120544480424098,-0.8492599659413332,-0.3763176757192907,-0.38072689503996904,1.2934921453375094,0.0,-1.4489510381556614,0.29366418007373485,-0.24996545615815557,-1.6993892185766575,-0.024828415573780644,-0.02482841557377835,-1.4380110178385705,-1.5533968226967585,-0.5139159884217254,1.010720491930753,0.47247677830230866,-0.924406547403675,-0.21165259840255474,-0.5789990034293195,0.27576056193155773,0.2757605619315563,-0.11147652934177373,-0.22665805706131142,0.6155688223756299,-0.758192088944187,-0.6779237149507744,-0.0482276031018038,1.5997710107359564,1.605172774807393,1.4350826326189983,-0.18293153184460628,-0.3204189679306788,0.4295209851636958,0.3359403110816114,-0.9251504967935509,-1.2352360244412506,0.9667847177614917,0.23059207880451965,-0.3849894781380046,-0.28056411548902666,-1.023001669747698,-1.2595139966176385,0.12249945188798175,-0.32322227436742007,-1.2801195641653158,-1.7006520912407088,0.19465254156919876,-0.07186960777527074,-0.3563079391315678,-0.32077217227866195,0.0,-0.4695866031170286,0.9031516099968022,-0.10343115545910907,-0.8481079492383865,1.0864744281055225,-0.7532547491371919,0.6098425147481296,0.15725985168029377,0.7275063185371099,-0.2311323238113246,-0.22665805706130723,0.6155688223756303,-0.7581920889441874,-0.8940170495537312,0.6580474324714201,-0.14794781003310045,-0.36225036423182067,-1.6368574709761476,-0.4503174756116168,-0.2934859272722231,0.2571507656377907,0.5458309281833975,-1.6368574709761459,-0.4503174756116159,0.9188257158621909,0.33594571704666887,-0.08674830339215564,-0.37830211010453796,0.918825715862191,-1.143523500583927,-0.8386019651956882,-0.5633278955370042,-0.8207426987810621
-0.3941323297183113,0.44106535370347466,0.9103733995617563,-0.5396267969192998,-2.0070172161551154,-0.11802363389257935,-1.216756843754077,-0.16318133268664936,-0.089320826726939,0.634537026067865,1.321592500137017,1.7371084819416134,0.03323936145957427,-2.1471334860751883,-1.2766432556347393,-1.545444408928176,0.3335629948533483,0.24745326058227105,-1.2576140891219605,-0.8373168697130835,0.07594634009553193,2.1543714273591967,2.4164056805306604,-0.2502444988359418,-0.9175078011013216,-0.7120354170940734,-0.8014073292976293,-0.8014073292976278,-0.7120354170940822,-0.5274506425421537,0.48339111343909474,0.07482058911400934,-0.8550734586734603,1.171609851273104,0.0836165948617731,2.6584421943139978,2.6495863558726196,0.7531065058543263,0.0,0.05458990423667647,-0.9251283831291921,-0.04436072280734169,0.0046969480667192025,1.2739321421018208,1.2739321421018222,-0.49144571126284436,0.3190411195082237,0.232717608529906,-1.1538708763262435,0.4724807076068015,-0.2562310601531787,-1.3392114842207283,0.2871149130040291,0.06358918799793142,0.06358918799793249,0.7987576522188932,-0.22665805706131142,-0.4034978561303684,0.9862922512960405,0.05140326256170447,0.5830214036144484,0.07594634009552884,0.435159932546721,-0.10507346982050622,-0.025750807052470806,-0.18981871968212977,-1.246033981716474,0.39322316771019505,-2.0826544593716574,-3.1071610969462204,0.3814388933735058,-0.983013620232904,-2.082851704565916,1.0436708212119055,0.5630236511015261,0.906167238256979,0.5559214446822635,-0.8505472274789404,0.4988437034077327,1.2429210472589989,2.431611908173958,-0.7305227220701552,-1.1388163757278928,-0.32077217227866195,0.0,-0.8300538595122172,-0.5859892819132063,-0.5763837231584458,-0.3856197579891333,-0.7966965348849683,0.013772590349906405,0.7047483475423079,1.0589036200977668,0.18411615751055588,-0.2311323238113246,-0.22665805706130723,-0.4034978561303685,0.9862922512960395,-0.5053291320721103,-1.207852075789578,1.1981315171787468,0.318365382691577,-0.6116976016104636,-1.411112718272154,-0.2934859272722231,0.22438000179326983,-0.8862930236902973,-0.6116976016104627,-1.411112718272156,0.8231691786271115,-2.8643792716610763,-1.4796333067155256,-0.8373168697130835,0.8231691786271109,1.143523500583927,-0.8386019651956882,-0.7029044758126299,-0.771409881269477
-1.4873746322941852,-0.04104293665079009,2.100739934174233,-0.5396267969192998,-0.4494750631047372,18.400032624820735,-1.5176084290693757,0.8174563532522614,-0.0893208695707746,-2.114560887401688,1.321592500137017,-1.5473307979514739,0.03323936145957427,-0.04215766492632403,-1.2766432556347393,-1.545444408928176,-1.6487652803730548,-1.7578175470723494,-0.4668680341962869,0.06616480634705209,0.11771289489726237,-0.36137843297638134,-0.3723473152783695,3.996091840786445,-0.537261788374331,-1.2316624345298397,-1.1722133696523047,-1.1722133696523034,-1.2316624345298386,0.6918408646733787,-0.27522557614884885,-0.2784627142677916,0.26465654997464366,0.4644902423412459,-0.38282168553978113,-1.0507087579489105,-1.054129839687211,-1.678628871820003,0.0,-1.163686112497501,-1.3426441939370362,1.3256465214770887,0.31910871303963906,0.9185056288561099,0.9185056288561111,-0.08470224260346022,-0.8361559735496749,1.6915805951979095,-0.4205159506957478,-0.7219473699144305,-0.3670179721141582,0.6351743078620163,1.6615444076506842,0.5439359701716611,0.5439359701716612,0.8258144567849109,-1.5644333286296874,1.6346355008816293,-0.758192088944187,-1.4045414209363272,0.1581311292231047,0.1177128948972587,-0.16069290903957595,-1.0154997493916325,-0.29078134786112586,-1.7510131992938536,0.6096009522764996,-0.3005684814107006,0.23235346578455549,1.758298726527483,0.5156725753215642,-1.4469404525519192,-0.3849894781380046,0.2467187227025697,2.2475726940822085,2.4241148519531244,0.34714353506813445,-1.2026283447600818,0.46733060231658496,1.4268943684152307,-0.923827141733181,-1.3891758363650397,-0.7475621574297303,-0.32077217227866195,0.0,-0.4695866031170286,-0.5859892819132063,-0.10343115545910907,1.233088911383253,-1.2151789711050773,-0.36974107939364276,1.216499141409223,1.0833567752440851,0.8750829478516836,-1.7419387946743419,-1.5644333286296819,1.634635500881629,-0.7581920889441874,-2.5638952129911146,0.6580474324714201,0.9704822371723726,-0.12003329004654789,-0.6116976016104636,1.4712730097094653,-0.2934859272722231,0.6988209668483039,-1.4333155703726213,-0.6116976016104627,1.4712730097094642,0.9454659012653702,0.33594571704666887,-0.5392978985812032,0.06616480634705209,0.9454659012653694,0.0,1.8745710264702033,0.13204597277358698,-0.04503936671457435
-0.2060340989772022,-0.66817449396008,1.4455997653929027,-0.5396267969192998,-0.07519301923212646,0.1563609301717548,-0.759737614201347,0.5574198344067951,-0.0893208695741405,0.634537026067865,-0.1436953560639025,0.9159986619683413,1.0949436716095045,0.4840862903608919,1.6560581206092095,1.6012209355217875,0.12736506919726756,-0.22201849287948366,-0.42756596196926094,0.28700914760473417,1.304729705264154,-0.36137843297638134,2.4164056805306604,3.996091840786445,-0.949194410558762,-0.6285614693979044,-0.5182505045978214,-0.5182505045978201,-0.6285614693979004,-0.6650604052480049,-0.27522557614884885,0.07482058911400934,0.26465654997464366,0.4644902423412459,-0.38282168553978113,-0.3763176757192907,-0.38072689503996904,0.48291368611272983,0.0,0.21506680942968184,-0.5167830621788921,1.4268528973782,1.7854153540365671,0.39367183390523147,0.3936718339052281,-0.7281142329982807,0.9936742294583871,-0.5322167044586078,-0.6964762751419021,0.054091102070007106,0.6321662461301438,-0.9160970585019993,1.3928195185929848,1.2593217880103607,1.2593217880103618,0.4924367336717011,1.1111172145070616,-0.4034978561303684,-0.758192088944187,-0.6929209259111927,-1.4216948357931143,1.3047297052641542,1.253632365506212,-1.2766821281052592,-0.15062061355025833,0.8475231650566798,1.0563223394420922,0.34544070026563495,-0.6936497042779296,-0.27507632507470003,-0.09340135415003606,-1.255318500072326,-0.3849894781380046,1.2284814742101011,-1.1740747904271371,-1.2272260375013304,0.32235647290814895,0.22856209648902595,0.7607797435701016,1.978814331883926,-0.923827141733181,-0.401196164922713,-0.7475621574297303,-0.32077217227866195,0.0,-0.6498202313146229,1.052065699187803,-0.3399074393087774,-0.3856197579891333,-0.7966965348849683,0.013772590349906405,0.6981478155228406,1.1233768066864607,0.12670651771688116,-0.2311323238113246,1.1111172145070674,-0.4034978561303685,-0.7581920889441874,2.278567766336908,0.6580474324714201,0.6211667529830638,-1.3420430868390032,-0.6116976016104636,0.510477767048924,0.07694287396073897,0.7653060500213651,-1.0313743275671612,-0.6116976016104627,0.5104777670489241,0.593416786870558,0.33594571704666887,1.011488639436115,0.28700914760473417,0.5934167868705578,1.7152852508758905,0.5179845306372576,-0.08038549361128695,0.19094821556099234
1.0228126941488977,-0.6647325729142375,-1.203259401959105,-0.5396267969192998,0.3707167017820087,-0.11802237202269054,0.5033976548712981,-0.16355554765651015,-0.08925410510776309,-2.114560887401688,-3.0742710684657415,0.9159986619683413,-2.090169258840286,-1.094645575500756,0.18970743248723507,-0.7587780728156852,-0.8382768872681519,0.6556383580822678,3.029974962575659,1.475638652210071,-1.8202927330194916,-0.36137843297638134,-0.3723473152783695,-0.2502444988359418,1.242102228332977,0.4390161916017395,-1.3184620911608598,-1.3184620911608582,0.43901619160174465,1.2766766102561398,-0.27522557614884885,-0.6317460176495926,0.08785707492494302,0.4644902423412459,-0.38282168553978113,-0.3763176757192907,-0.38072689503996904,0.212720866371143,0.0,-0.8442597020261104,-1.189718950252935,-0.9773715364644913,-1.9077425455946377,-0.8625118106466171,-0.8625118106466183,-0.9660376358545615,0.7856138906280111,-1.9343592448033093,-0.4001218908170969,1.03173154248646,0.27195519654764977,0.7607984096297765,-0.8771657696423274,1.5108839088798325,1.5108839088798327,0.7367163321026428,-0.22665805706131142,-0.4034978561303684,0.9862922512960405,0.12715522643960356,-0.17724774275505648,-1.8202927330194925,-1.6986805026850775,1.0079510910126823,0.23018301493050772,0.02283471304876226,0.47564687168681236,-1.8947406498124226,0.0008526732689341976,1.2499549636269371,2.42110137772901,-0.4686599583139959,-0.3849894781380046,0.24208884640916611,1.410726158041742,2.1786263071743472,0.44891214505114946,0.7764513343106166,0.49356804128579623,-0.41283884314708663,-0.923827141733181,-1.3891758363650397,-0.7475621574297303,-0.32077217227866195,0.0,-0.4695866031170286,-0.7349033711042072,-0.3399074393087774,-0.8481079492383865,0.877233209995468,-0.7532547491371919,0.6990875988279992,0.28105633463642765,0.7585292826191743,1.279674147051693,-0.22665805706130723,-0.4034978561303685,0.9862922512960395,0.7006270142096018,0.6580474324714201,0.8533049070267833,0.677876927420419,1.438622137120901,1.4712730097094653,-0.2934859272722231,0.8693718865849034,-0.8381432225388326,1.4386221371209036,1.4712730097094642,1.2637639545088761,0.33594571704666887,0.9446727583120249,1.475638652210071,1.2637639545088761,0.5717617502919635,1.8745710264702033,2.0120551575646553,2.666792975004338
-0.2529270387257575,-1.775519870433668,-0.21088819793309393,-0.5396267969192998,-2.1294238341114293,-0.11792920990445042,-1.2397645723802688,-0.16308995912634114,-0.08932085847402267,0.634537026067865,-0.1436953560639025,-0.7262209779782021,0.03323936145957427,1.0103302456481078,0.18970743248723507,0.8145545994092965,1.6624855316778049,0.5505561362103831,-0.9865685776935624,-0.5298926563337929,-0.23624177892698586,-0.36137843297638134,-0.3723473152783695,-0.2502444988359418,-0.9067268998690542,-0.8372904747211917,-0.3620057069899061,-0.3620057069899057,-0.8372904747211869,-0.36784314163422455,-1.7924589553247359,-2.3981625345585975,-2.3284024174209654,-0.10120544480424098,-0.8492599659413332,0.298073406510329,0.2926760496072729,1.0232993255959226,0.0,-0.14214993796378678,-0.28250870377656057,-0.6296781207680027,-0.8343278451668746,2.5039234255665845,2.503923425566586,-1.6332461236897153,-1.162823443158226,-1.2102366906927116,0.33250415662412564,2.5526686686638906,-0.14740936232743446,-0.2090034039804054,-1.0499983555467192,1.4753466424517256,1.4753466424517248,-0.7727228274967682,-0.22665805706131142,0.6155688223756299,-0.758192088944187,0.3006689458862694,0.2496396760013968,-0.23624177892698245,-0.582428335919087,0.5374510947838719,-0.031497666298728765,-0.19459374057100012,-0.5059275804499457,1.6524594639159835,0.0008526732689341976,0.5720277214227691,0.593443506353675,-0.1761843466346168,0.03947607846897329,-0.28069429168750565,-0.10598337576072081,-0.3856982095177955,-1.246388666509886,-1.6483075514587258,-1.2921027227141189,-0.5968121643033184,-0.923827141733181,-0.07186960777527074,-0.3563079391315678,-0.32077217227866195,0.0,2.5943850762420744,1.945550234333808,3.9166656699852522,2.1580652938817595,1.0864744281055225,3.848909287785398,0.9626803634875235,2.9485250213275154,-0.8728767478401386,-0.6627913154864724,-0.22665805706130723,0.6155688223756303,-0.7581920889441874,0.5129082348114118,0.6580474324714201,-0.4405073038345303,-0.2932991124495808,-0.6116976016104636,-0.4503174756116168,-0.14620145762693293,-0.1571148105916564,-0.1458836717155495,-0.6116976016104627,-0.4503174756116159,0.2787861979630456,0.33594571704666887,-1.888719104694193,-0.5298926563337929,0.2787861979630462,-0.5717617502919635,-0.8386019651956882,-0.5342416973836944,-0.4411745282255094
-1.444233237234149,-0.662902230495392,0.5313733818755708,-0.5396267969192998,-1.550618158130026,-0.11802213375397952,-0.5156440687888353,-0.16329778794903407,-0.0893208695741405,0.634537026067865,-0.1436953560639025,-0.7262209779782021,-1.0284649486903559,0.4840862903608919,-1.2766432556347393,0.027888263296805653,0.4526402374614215,-0.9356717051928657,-1.0282034732725776,-0.06446270199978371,-2.2571536961648238,-0.36137843297638134,-0.3723473152783695,-0.2502444988359418,-2.0170029647960073,-1.606444719282589,-0.7250331745498344,-0.7250331745498336,-1.606444719282578,-1.0399901095087443,-1.0338422657367925,-1.3383126244131944,-2.0926697840213646,0.4644902423412459,-0.38282168553978113,0.298073406510329,0.2926760496072729,1.2934921453375094,0.0,0.05962928696688774,-0.7757826836125045,0.7535268043543925,0.8898796166013229,1.7779304551815105,1.7779304551815154,-0.9750731867723841,-1.4796690873039406,0.47060644047670813,0.648033646293448,1.6233009030075907,-2.4438297784325664,-0.7449360120857641,0.5944102446685976,0.995736568043706,0.9957365680437065,-0.33602812799707293,-0.22665805706131142,-0.4034978561303684,0.9862922512960405,-0.4069476262578486,-0.3920818219781284,-2.2571536961648246,-2.1902807449490838,-0.008290053845258528,1.4275034692307562,1.0176790158185332,0.014116085025502665,0.9118087860470212,-0.23064811924668707,0.7416112007263914,-0.3292071608621423,-1.0905908567126756,-0.3849894781380046,0.22847442111187616,-0.18415304947389502,-0.5531866572458971,-0.46762597558854513,0.8762346345017537,-0.2900577898996188,-0.04489220083462317,-0.923827141733181,-0.401196164922713,-0.7475621574297303,-0.32077217227866195,0.0,2.3240346339456828,-0.7349033711042072,-0.3399074393087774,1.6955771026325062,1.0864744281055225,3.465395618041849,1.1608866606375072,2.060327001493081,0.06669319008542554,-0.8786208113240463,-0.22665805706130723,-0.4034978561303685,0.9862922512960395,-0.3307310786838368,0.6580474324714201,-0.24338030229090374,1.3347758190167953,-1.6368574709761476,0.510477767048924,0.3515530557968499,0.33514328969277657,0.019326440978813204,-1.6368574709761459,0.5104777670489241,0.25965406611936026,0.33594571704666887,0.6280695775282991,-0.06446270199978371,0.25965406611936104,-0.5717617502919635,0.5179845306372576,-0.4011700176535375,-0.38226967149525914
0.1604999439978581,0.5055459592043593,-0.06723312767810985,-0.5396267969192998,-0.7734732665650472,-0.11802362911301424,-1.3868856316195624,-0.16363187309417807,-0.08932086957290808,-0.28182894508865275,-0.1436953560639025,0.9159986619683413,-1.0284649486903559,-1.6208895307879718,-1.2766432556347393,-1.545444408928176,0.46252079776873384,-0.3560009449927847,-0.8308343864868607,-0.3586524191737881,0.9349287500118271,-0.36137843297638134,-0.3723473152783695,-0.2502444988359418,-0.9305856104554159,-0.5478237585452762,-0.8617502815241234,-0.861750281524122,-0.5478237585452692,-0.7290482468432811,0.48339111343909474,0.07482058911400934,-0.030009241774857396,0.4644902423412459,-0.38282168553978113,-0.3763176757192907,-0.38072689503996904,-0.05747195337045341,0.0,0.3112537196157855,-0.5033159858529438,1.07795953930441,1.4950211828485873,1.033138116179497,1.0331381161795017,-0.48115172456973854,-0.2107084023218576,0.1520446429611142,-0.5336505679406727,0.11789774329813345,-0.11204522468934423,-1.2147152943459412,-0.012970336018127903,-0.05460339481225448,-0.05460339481225341,0.43826242278163935,-1.5644333286296874,1.6346355008816293,-0.758192088944187,-0.45281136151003437,0.3251692664504326,0.9349287500118287,0.8130161644577364,0.009577275354883081,0.36039209063618527,-1.1648703124831492,0.9131077560405622,0.25486362555682607,-0.9251504967935509,-0.7834200879752458,0.5200612191505857,-0.7376030495134249,-0.3849894781380046,0.5594381006829664,-0.7589939397235917,-1.1795841194410244,-0.4406340738100049,-0.8257430501832301,-0.021612667409453515,0.3230544414778403,-0.923827141733181,-0.7305227220701552,-0.7475621574297303,-0.32077217227866195,0.0,-0.4695866031170286,-0.7349033711042072,-0.3399074393087774,-0.61686385361376,-1.0059377529950229,-0.36974107939364276,0.5634771925736581,0.7905659719799691,0.18918312722328287,0.4163561637013972,-1.5644333286296819,1.634635500881629,-0.7581920889441874,-0.9657788437057774,0.6580474324714201,0.3492394453391936,0.28738882199641813,-0.6116976016104636,0.510477767048924,0.6477828853313203,0.5334478918356707,-0.6670397537443546,-0.6116976016104627,0.5104777670489241,0.8982808553121753,0.33594571704666887,0.23708439715382254,-0.3586524191737881,0.8982808553121755,0.5717617502919635,0.5179845306372576,-0.34848032323524186,-0.321892193346752
0.365197188593707,-1.2520275455073409,-1.01611148869815,-0.5396267969192998,-0.9054554608668647,-0.11802053588247449,-1.2469484113567966,-0.16224462953119007,-0.0893208695741389,0.634537026067865,-0.1436953560639025,0.9159986619683413,0.03323936145957427,-0.04215766492632403,0.18970743248723507,0.8145545994092965,-0.6469859977554839,0.5153487003998257,-0.33092629185449673,-0.5616655498953401,-1.2094250407186995,-0.36137843297638134,-0.3723473152783695,-0.2502444988359418,-0.5528398476088302,-0.5365459735160928,-0.2849154739216265,-0.2849154739216255,-0.5365459735160858,-0.21582841892541557,-1.0338422657367925,-0.9850293210313935,-0.0889424001247576,-0.10120544480424098,-0.8492599659413332,-0.3763176757192907,-0.38072689503996904,-0.32766477311204023,0.0,-0.12488870667783908,-0.16263782708842128,-0.77581492332474,-0.9785867580289158,0.09682025808626674,0.0968202580862679,-0.7896504899210816,-0.6932417734622621,-1.2563359045264262,0.6216167267795163,1.5911108044651738,1.599830423029234,-0.3810327138043556,-1.1535640231616748,0.17295081017104663,0.17295081017104735,-0.005472079820869148,-0.22665805706131142,-0.4034978561303684,0.9862922512960405,0.40144241479030834,-1.0673616822807033,-1.2094250407186962,-1.0112702489416687,0.6491516197687167,0.16936534646407644,-0.027698217182457595,0.4358425514470637,0.8461388957956963,-0.9251504967935509,-1.2352360244412506,0.7069262718916312,0.5634091541638131,-1.6583861479589384,0.3002712048064382,0.5166503200192776,-0.14568662004464067,0.2606636440082071,1.245033891646241,-0.5900298514425186,-0.9647588066157818,0.19465254156919876,-0.07186960777527074,-0.3563079391315678,-0.32077217227866195,0.0,-0.4695866031170286,1.573265011356306,-0.10343115545910907,-0.3856197579891333,0.6679919918854136,0.013772590349906405,0.4933921625081088,0.18844813484228193,0.5427635902825902,0.6321856595389711,-0.22665805706130723,-0.4034978561303685,0.9862922512960395,-0.49410353328072404,-1.207852075789578,0.6342512107461896,-0.6268221966031419,-0.6116976016104636,-1.411112718272154,-0.2934859272722231,0.9481310569187789,0.2551466234408787,-0.6116976016104627,-1.411112718272156,0.8308537119697328,0.33594571704666887,1.2225304276327535,-0.5616655498953401,0.830853711969732,-0.5717617502919635,-0.8386019651956882,-0.18641537250242485,-0.3977321963869499
-1.3454998733680261,-0.022099324441803996,2.4830662781915915,-0.5396267969192998,-0.6251454182847735,0.08385192878907248,-0.839768635400073,1.8365978315836697,-0.08932086957413626,0.634537026067865,-0.1436953560639025,0.9159986619683413,0.03323936145957427,-1.094645575500756,0.18970743248723507,-0.7587780728156852,-1.5748781789611932,-1.158003735039673,-0.49741530608874246,-0.0973468891358207,-0.843113542990533,-0.36137843297638134,-0.3723473152783695,-0.2502444988359418,-0.5518677403686185,-1.4271245266626122,-1.1768985170069035,-1.1768985170069022,-1.4271245266626156,0.9403442722317387,-0.27522557614884885,-0.2784627142677916,-0.7372071419736599,2.0807636341854927,0.5500548752633252,2.6584421943139978,2.6495863558726196,0.48291368611272983,0.0,-1.4330355446704561,-1.1992386984045464,2.535033389060815,1.3886652664213714,0.48113904766856325,0.48113904766856214,0.459118043830915,1.6136703500346705,1.7322124633365623,-1.8287294820071407,-0.2242502483062316,-0.10206469136003996,0.5062228656549462,2.1983170029549517,0.019405399248308752,0.01940539924830947,2.1155833647146314,1.1111172145070616,-1.422564534636367,0.9862922512960405,-2.18078357575878,-1.139466704351255,-0.8431135429905389,-0.5990594170771877,-2.0090502872962728,-0.6727630570768627,0.4446679136227591,0.4545990604522134,-0.5017099344469801,-1.851153666856036,-2.138867897373261,-1.1224904848664705,-2.05878598503062,-1.6583861479589384,1.7912739921033825,-0.4784945870144574,-0.43493715294977603,2.035881071894229,1.938856836524798,2.1833076790583967,2.7147076165088526,0.19465254156919876,-1.0598492792175975,-1.5300705940260553,-0.32077217227866195,0.0,0.52169835196974,-0.5859892819132063,-0.10343115545910907,-0.61686385361376,-0.7966965348849683,-0.36974107939364276,1.3512776870261602,0.3969657068516708,1.5756810300429887,-1.0944503071616203,1.1111172145070674,-1.4225645346363671,0.9862922512960395,-0.30944550708627455,-1.207852075789578,1.4220309926127128,1.1046649344769794,0.41346226775522094,-0.4503174756116168,-0.2934859272722231,1.5344145788210146,-1.6284727078886356,0.4134622677552205,-0.4503174756116159,1.1537347583792503,-2.8643792716610763,1.790156460568724,-0.0973468891358207,1.1537347583792497,1.7152852508758905,0.5179845306372576,0.09134388078908354,0.41478667113594453
