H_0_green[-1.22],H_0_green[-1.07],H_1_green[0.73 0.24],H_1_red[-0.45  2.84],H_1_green[2.537e+01 2.000e-02],H_2_green[1.63 0.08],H_2_red[2.83 2.7 ],H_2_green[25.54  0.06],H_2_red[11.78  0.08],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-0.9366721846743378,-1.5293531613093958,-0.23264031108156172,-0.00927146747856523,-0.05694774617800517,-0.04433471076114893,-0.5523504656657185,-0.049069006822746154,-0.16349246881741564,0.5995427800752218,0.34707706624990997,-0.6754353482142386,0.3768686604967895,1.0619487903245783,0.17223732451891094,0.739938811529318,-1.3207743367898839,-0.19728924614935203,0.6508129069942937,-0.6366403562367425,-1.0857536697104064,0.46881721048729297,0.4982658991533455,-0.26438946815697506,-0.9677160278128915,-0.9905756910027266,-0.35838340386437706,-0.2378378699135451,-0.8156725840108806,0.0030290629544305354,-0.25555134834637644,-0.29271478598083917,-0.23742975644929504,0.1306625284657033,0.08201554672069418,-0.22717348352298042,-0.236553971143191,-0.5861825239121555,0.0,-0.6449753116221945,-0.8028022482098007,-0.682120199499707,-1.2687200516593125,0.9273319776936036,0.7610373110267221,-0.20929474888921337,-0.146484632572571,-1.7644348337221187,0.06123465754867058,1.3674329098212277,-0.29448449271601806,-0.27410268830896267,-0.7524287579400366,-0.4237139370672642,-0.1682677029613572,-0.6860377486288453,-1.0354844022575387,0.023435745806948526,1.1692879489600874,-0.023880741039097944,0.3767681814232871,-0.8451907003406302,0.01121556972678433,0.33596541295428295,0.9596738676346483,-0.6163976582583666,-0.3165466263249378,-0.38736911494260606,-0.42835518698089875,0.19351251908271166,2.299100070541678,0.19120083425159085,-0.42198046457726923,-0.6550921195974344,1.2592436095949582,1.681070406167692,-0.9661535234830327,1.0421672156592734,-0.4421222085912849,-0.1715150989765212,-0.9015141293119509,-0.41214502828189487,-0.6007817391714875,0.623832681551812,-1.0964322863111502,0.8230224011247892,-0.04136701123781254,0.44260933868386326,-0.8275009646060464,-0.864794121770538,-0.6955123626999047,0.1034853616690804,0.7064325928363485,-0.5978454149454128,0.21285889956291731,-1.0518232449371914,-0.4123066084441434,1.1547960112673115,-0.08219637755584656,-0.4340219774518959,0.2632286375904089,1.1829592851571922,0.5505205805704361,-0.6552376569369943,-0.6631965729782968,0.044803247677831164,-0.13020933808349267,0.4488011475104288,-0.7439793302581281,0.6167262438904562,0.43114884708069906,0.36905610960889484,-0.7466367931265999,0.6942143964774372,0.18903866849413586,-0.6457455932278341,-0.579664348788454,-0.7169881476151306
0.5967526967852397,1.4723995238656873,0.07292999436953743,-1.3383043933673473,-0.056947746177914815,0.46161914446945407,-1.0770085533214404,-0.049069006822746154,-0.16349246881741564,2.4378759401734182,0.34707706624990997,-0.6754353482142386,0.3768686604967895,1.0619487903245783,0.17223732451891094,0.739938811529318,1.0134303010395274,0.09481163834044308,-0.8725304281203622,0.23794167638181996,1.5084141571702452,-0.9734576629719539,-0.9435910465216479,-0.26438946815697506,1.2514301460759407,0.6562687637716795,0.13628928215915034,0.04648215251233526,0.42446796887906557,1.0555933841871454,0.5228715087876514,0.32122381383401244,-0.07802431546901811,1.452845708602918,4.191076060720319,2.7047100808293543,2.6237155907100616,1.3462763063086352,0.0,-0.33680761588925023,-0.23663440974434363,0.6669362717590042,0.21411526613306184,-0.18582586019470115,0.16899333718754606,-1.2747254215511878,0.1818084886753489,-0.6937887131105503,1.9204357659302236,0.5805526856745066,0.18624613471137305,-0.6517212374425797,-0.7331800927511799,-0.2590293660403897,-0.4783970767916481,-1.247485564609276,1.0642467278292334,-0.7379674084628242,-0.8220314572441282,-0.5538033384812066,0.012082685976833998,1.3943611962011346,0.8671607873678973,1.316342508480516,-1.8694344933967268,-0.6289491033485706,0.8952975638249984,0.1517969700062502,-1.1417668832836183,-1.6182679778756517,-0.161158749558393,-0.02290094064512875,-1.0986106121072285,-0.8718201722141996,-0.4552027463435429,-0.4807664913058968,-0.248804894052722,-1.0975554804616277,-0.920164813512281,-0.1715150989765212,2.213419018982327,0.2597674650086595,-0.6007817391714875,-0.7851162528798412,0.9180444936970308,-0.9308720944087742,-1.2154927554895973,-1.0018179657082336,0.7487145077937164,-0.21940456925641946,1.2035234987241823,0.4088672692931532,-0.032568156580302994,0.6998387691615005,1.041041004585024,1.0518232449371914,-0.4123066084441434,-0.7581576675046552,-0.34791520615662097,-0.4340219774518959,-0.19512805077764556,1.0779516970731806,0.3636401458641064,-0.07376622644543067,-0.35331821298901667,-0.4572222666659937,0.7103983196139022,0.4488011475104288,0.019795458898220476,0.07561881108924692,-1.3856604015961012,0.07522139907777323,0.3670926713813838,-0.030564362819567297,0.7465221303590073,0.6217910667169966,0.2926454878068327,-0.01698365383617032
-1.081435254773965,1.6531549290285432,-0.7736063846866006,0.7519889123456025,-0.05694774591032473,-0.8859040914653682,1.816008937229037,-0.049069006822746154,-0.14161015223476028,-1.2387903800229747,1.7818688669080194,-1.690781342445383,1.5401365925635468,1.7860758741541507,0.17223732451891094,0.739938811529318,-1.9435463778771078,-0.8776863159565876,3.1932022771384334,3.6400759235830065,0.7369577896735012,-0.9734576629719539,-0.9435910465216479,-0.26438946815697506,-0.020611458698280745,-0.7305084627444014,-2.211288990607115,-2.324084716506308,-0.4094679738719466,1.4772957719757962,-1.0339742054804042,-1.5205919856105423,-0.23742975644929504,2.364696177663067,1.2304159317846555,2.4603864504666597,2.385359793888957,-2.1577329674013876,0.0,-1.3433368963048566,-1.648405046716605,1.8231824308255444,0.13695684441963438,0.3121402039773451,-0.12177580066952085,-0.8742477335980107,1.4063464397213925,1.9154485758343858,-1.4490204092874612,-0.33759485127035505,-1.783118025797455,-0.5102354915545035,2.2413469933716628,1.5716019696781158,1.9195746537835845,3.172911916803559,-1.671318476861281,2.7517970486069867,0.44363765686872064,-1.7977271664491845,0.7282364099342922,1.0593553046489297,1.1448233493331597,-1.7562262849593782,-0.0030062191810950674,-4.0370833364865595,0.2738830889820273,-1.1748525553022178,-1.4984727314349782,-0.3499400917286066,-0.5805345097248349,-2.9693491761285555,-1.775240759637188,1.8160489138897489,-1.8104858068847443,-1.71689152360019,0.8156201988787283,-0.8337810655330428,3.662946227068721,3.5817643181788403,-0.9015141293119509,-2.4278825081535578,-1.8796872345112514,-0.7851162528798412,-1.0964322863111502,-0.10550997886356789,-0.04136701123781254,0.44260933868386326,-0.8275009646060464,-0.864794121770538,-0.6955123626999047,1.9352610447069976,0.6999098643364544,2.3863710328753536,-1.650550836736823,-1.5777348674057872,2.37452492016372,0.19831917188132817,0.6927711110933644,0.9283656534649058,1.6144770823501042,0.8309866424024174,0.5505205805704361,0.15124690370287028,0.19343306797803245,0.5153880414063775,-4.1743439932435935,0.4488011475104288,0.019795458898220476,0.7690282325210952,-1.3856604015961012,-0.34155699426155317,3.70449386732014,0.827066408497427,1.8614890540887503,-0.6457455932278341,2.4382496422582034,2.052126138350305
-1.1575573997613227,1.9371670267230399,-0.16964143847352667,-1.4950788023956414,-0.05694774617800529,0.47079607941106544,-0.22485313027221218,-0.049069006822746154,-0.16349246881741564,2.4378759401734182,-1.0877147344081994,0.3399106460169059,-1.949667203636725,-0.3863053773345667,-1.9263384979088711,-0.18348886970538347,2.7389947608920933,1.0098008719830633,-0.05062817461132315,-0.05607254651562503,0.5713060322152982,0.46881721048729297,0.4982658991533455,-0.26438946815697506,-0.6163430086961226,-0.400174757708616,-0.17420862416640828,-0.030469477203230448,0.10648736109447045,-0.4694821216788296,-1.0339742054804042,-1.2136226857031165,-1.0344569613506798,0.1306625284657033,0.08201554672069418,0.2614737772024087,0.24015762249901773,1.7711431413217031,0.0,0.021649437287157413,-0.35211620220812534,-1.3395493110260104,-1.124779229023691,0.8766929140368342,0.6883691914740787,-1.2371242610560482,0.1456036181030367,-1.4625814491516276,2.600645497988643,1.57271101957623,-0.20937944277577966,-0.566184146807327,-1.3821330422344444,0.8970204180898017,1.2137115211721048,-2.1503499285320418,-1.671318476861281,1.387616397206966,1.1692879489600874,0.7875493313001838,-1.8740866743891267,0.8862662557694344,1.534041246869302,1.2001975182546727,1.9350694281702345,-0.06173006387947292,1.3578593977489362,-0.21954517493831266,-0.6067081110565786,-0.25943260515687916,-0.5777492642146552,-0.2777840059983664,-0.42198046457726923,-2.2120079973152764,0.4985760117493668,0.5860110504316883,-1.6843639522049332,1.2942763362431127,-0.672540385671723,-0.7641381648431572,-0.9015141293119509,0.2597674650086595,-0.6007817391714875,0.623832681551812,-1.0964322863111502,0.8230224011247892,-0.04136701123781254,0.44260933868386326,-0.8275009646060464,-0.864794121770538,-0.6955123626999047,1.344580456883337,1.225677500017141,0.8562220421693912,2.0762686358626574,-1.5777348674057872,0.9811091558597883,1.1547960112673115,2.8812871186119406,0.9283656534649058,-0.5488086197056133,0.8561239214148039,1.5552365176603318,0.15124690370287028,-0.5249813743254251,-0.412182358293862,1.3892590200562793,1.4289659177808465,0.019795458898220476,0.6338254114823245,0.43114884708069906,1.6260319725230572,-0.14239208544938334,0.7091298866747172,0.7465221303590073,0.6217910667169966,-0.04966972459161523,0.33158121216259345
-1.2189534104473005,-0.2518494597569826,-1.7844030772875745,-0.2146584573895095,-0.056947746178004584,-1.8524307074285675,2.1041010280403394,-0.049069006822746154,-0.16349246881741564,0.5995427800752218,0.34707706624990997,1.3552566402480504,0.3768686604967895,-0.3863053773345667,0.17223732451891094,0.739938811529318,-2.2170231250956784,-3.177101676139759,1.1507008346493057,2.2327319921792372,-0.9630486711924767,-0.9734576629719539,-0.9435910465216479,-0.26438946815697506,-0.9738756641004924,-1.4392952244206756,-1.4650975946807872,-1.4839234811772166,-1.51653729639483,0.9934891180906827,-1.0339742054804042,-1.2136226857031165,-1.1938624023309568,1.452845708602918,2.0507019211160546,0.2614737772024087,1.670292403425644,0.39603650326862605,0.0,-1.478268110410037,-0.6215770347067812,0.3396676152708808,-1.2772941981316455,0.6980379655228507,0.43199558936166893,-0.6917225290088191,-0.8667072392011617,0.49345513978628275,-0.9262171842891219,0.650681047096559,0.9467884811549396,-0.8482852378710982,1.0107237045137007,0.16582952436505508,0.4486139676349248,2.239285681536426,-1.0354844022575387,0.023435745806948526,1.1692879489600874,-1.1602653168204855,0.8357168930927985,-0.7169765973807599,0.12398056077670744,-2.5794299110568892,0.6741697918866959,-1.1487812125884804,-1.748013640709948,0.997672377099825,-1.3201198073592981,-1.1653228536360607,-0.23056272382455106,-1.494425837951154,-1.775240759637188,1.5498452314654347,0.9183128369155702,1.3759305105264055,1.3078219249190428,-2.071023479094901,1.4600615296467492,1.013731032756751,2.213419018982327,-1.0840575215724493,-1.2402344868413693,2.032781615983465,-1.0964322863111502,0.8230224011247892,-0.04136701123781254,0.44260933868386326,-0.8275009646060464,-0.21940456925641946,-0.6955123626999047,1.5749368145104732,0.6347192373517904,1.8714353390983414,-1.0294142579702428,-1.0518232449371914,-0.4123066084441434,1.1547960112673115,1.1562298733579606,-0.4340219774518959,0.6257011209120297,-0.41038479408617845,-0.45419535651945897,-0.6552376569369943,-0.6631965729782968,1.2441064484609106,-0.5427677419353344,-0.5313636227599888,-0.7439793302581281,1.0750865309094917,-3.2024696502729024,-2.396214553169169,2.2397551956379056,1.094039027186747,0.18903866849413586,-0.6457455932278341,2.4253849396252565,2.5305344114771304
-0.8118486318892999,0.8925650307183177,-1.149722780070284,0.4739858393909655,-0.05694774617800411,-0.9835976678690422,-0.12708788409937039,-0.049069006822746154,-0.16349246881741564,0.5995427800752218,1.7818688669080194,-1.690781342445383,1.5401365925635468,0.3378217064950058,0.17223732451891094,-1.106916550940085,0.6413665237410126,0.5693340632604162,-0.17690023649724743,0.0225972617401939,-1.4139995861813066,0.46881721048729297,0.4982658991533455,-0.26438946815697506,-1.0319870041751107,-1.2951631620515045,-1.238495364563337,-1.2287846379485805,-1.2914143210961675,0.5239622039495166,-0.25555134834637644,-0.9066533857956908,-1.2735651228210951,0.9684251469147145,0.6562157392526735,0.2614737772024087,0.24015762249901773,-0.3897387184759935,0.0,-1.1353749066653824,-1.067462101263483,0.6048172099661774,-0.6863268335627197,1.4344302795751345,1.4887340211364841,-0.7804772822702839,0.31349162231982824,-0.07643336693785371,-0.7407701947331016,0.36258971666786965,-1.0849894094355303,-0.518677384550837,0.8246120795612133,-2.0422961741278813,-1.8619065603402316,0.6893109426951824,-1.0354844022575387,0.023435745806948526,1.1692879489600874,-1.0554087024735987,-0.45142658072417796,-1.1881739222051024,-0.290440013013033,-1.0231004970962283,1.0130404326430746,-0.5168842573125334,-2.8153188281599184,1.739407310656359,-1.1417668832836183,-0.5827318702531845,0.05810979997917396,-1.4774336335942715,-1.0986106121072285,0.7152835567126552,0.47169088556479893,0.2913571380656178,-0.33499522852840324,-0.04965636057391051,-0.16217414334106414,1.4088130766678417,-0.9015141293119509,-1.0840575215724493,-1.2402344868413693,0.623832681551812,-1.0964322863111502,0.4103413433521861,-0.04136701123781254,0.44260933868386326,-0.8275009646060464,-0.3484824797592432,-0.6955123626999047,0.5558646778143813,0.723559037564435,0.11882491283915243,-0.6153232054591894,-1.0518232449371914,-0.4123066084441434,1.1547960112673115,0.021632472087164532,0.9283656534649058,1.8020430010288806,-1.4714290161264043,-0.45419535651945897,-0.6552376569369943,-0.6631965729782968,0.6436204485983081,-0.9949852491701213,-0.5313636227599888,-0.7439793302581281,0.5026938908937003,0.43114884708069906,-1.95323963123713,-0.060513940473701115,0.5947447331644193,0.7465221303590073,-0.6457455932278341,-0.2625079298455672,-0.26397360355763094
-0.11097803092932022,-0.2569976080299317,-0.8784352789186313,1.4396952235620946,-0.0569477461779922,-0.7204451452956977,-0.14028866163122403,-0.04906900682274521,-0.16349246881741564,0.5995427800752218,-1.0877147344081994,2.370602634479195,-0.7863992715699678,-1.1104324611641392,0.17223732451891094,0.739938811529318,1.2490791569380304,-0.8730584330039797,-0.8840949146678837,0.3680781591033699,-0.8219206638075623,0.46881721048729297,0.4982658991533455,-0.26438946815697506,-1.1836586528652786,-1.0099466812152285,-0.6923289497940084,-0.6138380542262953,-0.8459285512081696,-0.38238112869450586,0.5228715087876514,0.32122381383401244,-0.5960919986549181,0.1306625284657033,0.08201554672069418,-0.7158207442483695,-0.7132655647853997,0.7889241141409287,0.0,-0.41091789267756834,0.07740485358719272,0.5429624778711265,0.029267296297253033,0.6606955702974886,0.3784084681816367,-0.014349299008754061,0.8377477514983059,-0.27565521368256374,-0.6679556334413229,-0.6196002209943414,1.525888811075661,-0.49299495821403555,0.365989727254627,-0.5820187550922702,-0.3339134050940671,0.9565051237960777,-0.3996503276537987,-1.3407449055930658,1.1692879489600874,-0.5376706223441069,-0.26645619473889126,-0.5695123450037439,0.2536761614602254,-0.7683783587781758,0.6808552870621445,0.11205336229976819,-1.2149390134404807,0.817171388169675,-0.7850610351322586,-0.7123777293964699,-0.7154509379233822,-0.7909485775762182,-0.7602955383422489,0.7565660340997784,0.06976085093503807,0.025118160911734116,0.0845827447509938,-1.263232251461734,0.45481982721463154,1.2112720547122964,0.6559524448351879,-0.41214502828189487,-0.6007817391714875,-0.7851162528798412,-1.0964322863111502,-0.8277018299656234,-0.04136701123781254,-0.4601577265611972,-0.15198004786329086,-1.1229499427761855,-0.4242215253536066,0.5064469951597279,0.24376951015774528,0.5587792302568947,0.00581337330739061,-0.5259116224685957,-1.8057223727480751,1.1547960112673115,0.8019418258883049,-0.4340219774518959,0.7955731154125534,-1.291648658730133,-0.45419535651945897,-1.4617222175768587,-0.5178020159702308,0.33656326541359216,-0.15357329938008868,-0.5313636227599888,-1.5077541194144766,0.3842250983916279,0.43114884708069906,-1.5309238842236967,0.29905646687553183,0.4914051931689926,1.3040055922238787,-0.6457455932278341,0.21815470965799674,-0.09747698371629708
1.0004453008654832,-0.12197928198364477,-0.47577932319599403,-0.7143837343516001,-0.05694769042700267,0.2557102173092066,0.6914424575650026,-0.049069006822746154,-0.16349246881741564,0.5995427800752218,0.34707706624990997,1.3552566402480504,0.3768686604967895,-1.8345595449937118,0.17223732451891094,-1.106916550940085,-0.03815907652172714,0.1438364605606579,0.11594555725744275,-0.16123896120027711,1.617465879456602,1.91109208394654,1.940122844828339,-0.26438946815697506,0.37534755807384174,-0.12697400322848304,0.17010276114007414,0.3572019438238841,0.533205508961348,0.9385559673897456,1.3012943659216791,0.32122381383401244,0.8385569701675742,-0.42784588383363775,-0.49218464581128907,-0.960144374611064,-0.9516213616065041,-0.5861825239121555,0.0,-0.7079191521724928,0.13770674388638102,-0.46816351148446694,-1.152176984089482,0.5890269636912693,0.275562512965477,-0.6753606122735686,-2.0263184034115964,0.9031217479993191,2.5403995295214545,0.6545120891693202,-1.4430387073860371,-0.9651386823072774,-0.8012993523925909,-1.31423034132413,-1.1000789825177761,-1.8600958000071623,-1.0354844022575387,0.023435745806948526,1.1692879489600874,-0.18703767111538508,0.6213105960313617,1.979395696189683,2.4954544511872565,-0.06968421321047723,0.9939238332118331,-0.5525312550839222,-0.13667682207517498,0.06525057067749793,0.10670358524614096,0.317043007511691,-0.7430513974115519,0.000888145454506763,0.25464968295269014,-3.482960123996857,0.9758463773043918,0.8127482964479834,-1.8621133027760493,-0.16443049265976264,0.034674858182070535,-0.7641381648431572,-0.9015141293119509,0.2597674650086595,0.038671008498394534,-0.7851162528798412,-1.0964322863111502,-0.8277018299656234,-0.04136701123781254,-0.4601577265611972,-0.8275009646060464,-0.864794121770538,-0.6955123626999047,0.5809613203630752,-0.19055496529891142,1.1508562576746526,-0.40827767920366276,-1.0518232449371914,-0.4123066084441434,1.1547960112673115,1.4399153548262227,0.9283656534649058,-0.24595359734535926,0.17568519531130358,-0.45419535651945897,0.9577314643427348,-0.18586155413383515,2.517042489391649,1.7518130970292096,-0.5313636227599888,0.7835702480545691,0.9065264111641016,0.43114884708069906,-0.18935523435531226,-0.25184742974260815,0.9470051554963806,-0.9259282552356071,0.6217910667169966,-0.20819606026211887,-0.352851655300271
0.907920088530152,0.5908941784893552,-0.5447573364645899,-0.25609888464586794,-0.05694774617800369,-0.9029334244114979,1.4849441791934563,-0.049069006822746154,-0.16349246881741564,1.51870936012432,0.34707706624990997,1.3552566402480504,0.3768686604967895,-1.8345595449937118,0.17223732451891094,-1.106916550940085,0.3995648549910259,-0.25753555953515056,0.9078799728085566,1.038232173926228,-0.5652865738760064,-0.9734576629719539,-0.9435910465216479,-0.26438946815697506,0.060619656867191014,-0.6031414836819211,-1.141517615545019,-1.1195942266687537,-0.2105307435983217,1.3521589479694933,1.3012943659216791,0.32122381383401244,0.24078656649153576,1.5668270172354368,0.9433158355186658,2.949033711192049,2.8620713875311656,0.0031488923963162497,0.0,-1.2063240425846646,-0.8766655445324756,1.3425914699322297,-0.12946136175537445,0.6564830825073596,0.3723634597584511,-0.7260866140810498,0.589651584912966,1.0284154042210056,-0.07508926114215211,-0.6011547003258066,-1.8150096910697462,-1.1250876770410385,1.4013199106823455,-0.629267102380132,-0.3833527447095678,1.3203527005489264,-1.0354844022575387,0.023435745806948526,1.1692879489600874,-1.4732341784786538,0.213474078322583,-0.30135611643178273,0.4895210023695253,-0.5293771359494439,1.1570462362679428,-0.2483545651281922,-2.181147459995309,1.2596685837873136,-1.4984727314349782,-1.1653228536360607,-0.4869793114778189,-1.514816483179413,-1.4369256858722084,0.34098647090809475,0.16418188849129695,0.13059694188655022,-0.040384672100583774,-0.3988945953839058,1.9930524220444525,2.0014361425344775,-0.9015141293119509,-1.0840575215724493,-1.5599608606763105,0.623832681551812,-1.0964322863111502,-1.034042358851925,-0.7751956013951781,-0.8212645526592214,0.29836722996521275,-0.3484824797592432,0.660941824031586,1.2563381128550453,0.21634849980278573,1.8072948690549544,0.00581337330739061,-1.0518232449371914,-0.4123066084441434,1.1547960112673115,2.255953367435569,-1.796409608368697,0.946633772775197,-1.4581349325767023,0.5505205805704361,-1.4617222175768587,-0.6631965729782968,0.7961311129651593,-1.3205761150771642,0.4488011475104288,-1.5077541194144766,1.0188391491358737,-1.3856604015961012,-1.7130561743262025,0.996540912284014,1.0449748100568979,1.8614890540887503,-0.6457455932278341,1.1196694961821099,1.7107481768051238
-1.013307629302513,-0.08620420087943678,-0.5168284761011624,0.80997532336734,-0.056947746113993905,-0.9296021890058622,1.8074898784052709,-0.049069006822746154,-0.1634924688137243,0.5995427800752218,0.34707706624990997,-0.6754353482142386,0.3768686604967895,1.0619487903245783,0.17223732451891094,0.739938811529318,-1.3402638148508517,0.4375887206927986,0.28453135563528614,-0.4212593339598187,-1.2074293132071838,1.91109208394654,1.940122844828339,-0.26438946815697506,-1.1475151141366318,-0.9398435715073806,-0.6285684592410459,-0.5420480378838168,-0.7364329929284521,-0.44801488604342526,-0.25555134834637644,0.014254513926586658,-0.47653791791971045,0.503001469998597,0.36911564298668387,0.2614737772024087,0.24015762249901773,0.592480308704781,0.0,-0.32478057499009216,-0.9362878538263704,-0.05140263276306881,-0.38860941516223074,0.7738258249775418,0.5407527589021881,-0.21630681625194825,1.4071522900745101,-1.5722731002672432,-0.32799769277906654,0.05746883475929919,1.085929614909875,0.6526846761489489,-0.6022259652823849,-0.32854560791870474,-0.0686862442332982,0.023094342574937834,-1.0354844022575387,0.023435745806948526,1.1692879489600874,-0.16696838879672063,0.6966626517320545,-0.9723292331749123,-0.10060345163037751,-0.29567368886595385,0.7497377137578995,-1.0078686223435411,-0.03451538282059632,0.1996081880263024,-0.2500022629052188,1.3827482773247342,1.8580551207764158,-0.07047911284439977,-0.7602955383422489,1.0960979909705915,1.498033286980571,1.3717357163885462,-0.6895609322230608,-1.1191435962067975,0.04788103919612007,0.026025922979024157,-0.9015141293119509,-0.748101274927172,-0.9205081130064284,0.623832681551812,-1.0964322863111502,-0.8277018299656234,-0.7751956013951781,-0.4601577265611972,-0.15198004786329086,-1.2520278532790092,-0.6955123626999047,0.2286465832605842,0.5238062080725319,-0.19638824748347936,0.41990442581844406,-1.0518232449371914,-0.4123066084441434,1.1547960112673115,0.5886960893749592,2.290753284381707,0.9924247806224781,-0.8756275505722055,-0.45419535651945897,0.9577314643427348,-0.6631965729782968,1.3245181712079805,-0.9018163690838892,-0.5313636227599888,0.7835702480545691,1.4433799847961404,0.43114884708069906,-0.7610964326726333,-0.5224720346508317,1.4152989582129496,0.7465221303590073,0.6217910667169966,-0.5445976593534861,-0.5943316449406516
