H_0_red[-1.1],H_0_green[-1.22],H_0_red[-1.24],H_0_green[-0.94],H_1_green[0.71 0.23],H_1_green[19.56  0.1 ],H_2_green[1.62 0.08],H_2_red[2.59 2.32],H_2_green[19.07  0.05],H_2_red[10.64  0.06],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-1.0305264308860485,-1.167788423997817,1.1563476024188473,-0.5481789296161041,-1.1306849134160997,-0.000504604892391679,-0.9796630561473691,0.6060524644375542,-0.06305963724086701,-0.2595296224193215,-0.28908323910522227,-1.6422870509114513,1.7753622723607088,0.03658952833535738,-2.1302890503260334,1.691747690732684,-1.5315437851490505,0.2744779385580496,-0.2713665444028911,-0.8518377010346692,-0.646937388712102,0.5056605053187201,2.3188244750117706,2.5485356448352454,-0.23752943704525345,0.30948116874059844,-0.7517041435117767,-0.8692879762351761,-0.8692879762351775,-0.7517041435117758,1.395407400654933,-1.0378449513029213,-1.6802358475926413,-0.6181271048754089,0.44534519332294437,-0.38944118288048934,0.29126138522308975,0.28446934057021883,0.4607477240707219,0.0,-1.4306530399434794,-0.8470063124573748,0.42728939576765573,-0.9421024656771562,0.03882991217468994,0.03882991217467501,-0.8178541394589757,-1.3213120506646938,0.3377516756569493,-0.6856491413796018,0.82509260968765,-0.9394151098441225,-1.0584707578783228,0.5619396621204629,1.1490333459249866,1.149033345924986,0.8926162511797779,1.1203539805307672,-0.40916560317669587,-0.7631707061414964,-1.066492592283605,-0.46331045382163494,0.5056605053187233,0.299617129029791,-0.0669109414478284,-0.09217029931976985,0.9115838284932384,-1.5830887582305333,0.5101376320391666,-0.4632502941278615,0.22946617317717574,0.5932796003306376,-0.576129858102254,-0.38460542089247846,0.6258659911247509,1.3618352320019302,1.4717402643429565,1.1308122992069698,0.01272820829729406,-0.9758514823520414,0.5036787891381073,-0.9399244921187875,-0.7301458857135219,-0.7396176832160316,-0.3219604581083923,0.0,-0.46333896550132314,1.551353074675471,-0.10668045362044823,-0.84793281960769,0.27687283364458115,-0.7393177287590734,0.9476907517938725,0.7740807646205088,0.7540433311798932,-1.1351635188755411,1.1203539805307656,-0.40916560317669454,-0.7631707061414937,0.10500208626241085,0.6545434646134275,-0.35486028579478535,0.4474699801528806,-0.63246862478629,-0.4503174756116168,-0.28360562616665774,0.7957311629504931,-0.3298479258354887,-0.632468624786289,-0.4503174756116159,0.652959621735835,0.34769397190879003,-1.1008731810589714,-0.646937388712102,0.652959621735835,-0.5639939138567566,-0.8443086786559437,-0.7435657645728538,-0.9789659191791996
-0.2532531942554432,1.0444833631632835,-1.0881772232136855,-0.5481789296161041,-0.713590064018028,-0.1393195394677467,0.07381646136010833,0.6733759208402321,-0.08805600951563379,-0.4985807456862944,0.6397463397949883,-1.6422870509114513,0.10280236970728893,-2.054790880727713,-0.045590777152731146,-1.2655770450994202,0.027637420074168518,-1.7171083781176153,-0.9687142894993056,0.9059131460731121,0.012533315610911661,-1.9040848006817406,-0.3573108914736522,-0.36177950794191177,-0.23752943704525345,0.24744619394601028,0.223799993598989,0.01871955483249924,0.018719554832499388,0.22379999359899283,0.019623652978301202,1.256116277560659,0.7975823703315603,0.0834433907469854,-0.5557530855939117,-1.3408898097897894,-0.36771749884415117,-0.3728364123218186,-0.3559639652776935,0.0,0.03859951791090309,0.6966411822549882,-0.9858033377394961,-1.0481425167666212,0.09569531637776979,0.09569531637776403,-0.6058217518589913,-1.2708268887498928,-0.36323580581550324,0.7020841601652952,1.624264058026663,-0.9766453099585714,-0.6079738554046235,-1.5493281756783337,1.123563178289919,1.1235631782899158,-0.20593375816684928,1.1203539805307672,-1.43066869524541,0.9964967819044971,0.6216150503408048,0.6615964658728241,-1.9040848006817388,-1.7947508805587657,0.5665223987150702,0.884067997642393,1.6658326695017711,1.150417797163062,1.235574582273894,-0.23540164402692965,-0.3810663944143589,0.795610208741975,0.480502031232688,-0.38460542089247846,-0.004827401957306699,0.48606597787604455,0.2548382252038981,-0.06612361550414031,0.49508548575280026,0.2575373590343061,-1.1373067058738466,1.3385531829727377,0.2528356414165002,0.03197194596034733,-0.3219604581083923,0.0,-0.46333896550132314,-0.890556249385471,-0.5795578929339454,-0.84793281960769,1.956671142795504,-0.7393177287590734,0.6479507500195547,0.8037432557629262,0.3095861443054011,0.40252590922350806,1.1203539805307656,-1.4306686952454089,0.9964967819044992,-1.0855682744895512,0.6545434646134275,1.059809685452614,-0.608893352954007,0.42099905392216197,0.510477767048924,-0.28360562616665774,0.8362904454699692,0.5979555301686588,0.42099905392216164,0.5104777670489241,0.9103421908208185,0.34769397190879003,1.2081885581608651,0.01253331561091259,0.9103421908208184,-0.5639939138567566,0.5174525466218112,-0.1327104382352188,-0.3247490544550602
-0.6324296194718116,0.22034421520702188,-1.2427195417622112,-0.5481789296161041,-1.479518212355634,-0.139170865436795,-1.326913891239761,0.5578012358287918,-0.08805600753057855,0.510758436407844,0.6397463397949883,1.3191471330484263,0.10280236970728893,0.03658952833535738,-0.045590777152731146,-1.2655770450994202,0.027637420074168518,-0.8001073672828614,-0.7054442013229434,0.3672161171610374,-0.1327215575652569,-0.41456380173412555,-0.3573108914736522,-0.36177950794191177,-0.23752943704525345,0.17046347062818926,-0.4476197614137345,-0.44919242461216435,-0.4491924246121654,-0.4476197614137321,0.7499631370293683,0.49146253460613215,0.08963430806750268,-0.6181271048754089,0.44534519332294437,-0.38944118288048934,0.29126138522308975,0.28446934057021883,0.18851049428792,0.0,-0.8361473943635133,-0.6040699856811863,0.5730639058353315,-0.19432916663156322,0.7496570037437503,0.7496570037437421,-2.0195971601182054,-0.1089910513678402,-1.498452291495788,0.7828232341093838,1.2169677665634813,0.21786847505078116,-0.535582460558935,-1.2499908755449611,-0.2773166442066688,-0.2773166442066695,-0.3233428028800589,-0.2225868835491569,-0.40916560317669587,0.9964967819044971,-0.8017578599087565,-0.5964241601816571,-0.41456380173412544,-0.11264959689849999,1.0118062397032608,-0.14500697235550036,-0.28776549126411044,-0.01322173833604397,0.1752160299032047,-0.9189475943297253,-0.7880881061420493,0.4484666163340769,-0.07968058946234478,-0.38460542089247846,0.19739954839056123,0.21855359962018425,0.3532481394690425,-0.029172063634986912,1.0813666549836018,-0.31808485852017815,-0.5903115408698619,-0.9399244921187875,-0.4024853766701812,-0.7396176832160316,-0.3219604581083923,0.0,-0.46333896550132314,-0.7425617448969289,-0.3431191732771968,1.2075471850663084,-0.5630263209308802,0.7748719052481945,0.37184915474194097,0.42881967719034975,0.2020054504816474,1.0615356641231006,-0.22258688354915984,-0.40916560317669454,0.9964967819044992,0.29959530890188263,0.6545434646134275,0.8260627213497256,2.1624034764647515,-1.6859363034947412,-0.4503174756116168,-0.28360562616665774,1.2466897063810727,0.2719325628486073,-1.6859363034947397,-0.4503174756116159,0.8094203289892404,0.34769397190879003,0.8489658751679975,-0.1327215575652569,0.8094203289892403,0.55779617853965,-0.8443086786559437,0.0841888456029108,-0.01284590083210941
0.7926287323085549,0.20050530838587213,-0.011680266131426463,-0.5481789296161041,-0.7787756977686134,-0.13931953946004047,-0.46294898530093054,-0.8006493580642442,-0.08805600948282506,-0.4802822536916025,-0.28908323910522227,1.3191471330484263,1.7753622723607088,1.0822797328668925,-0.5667653454460567,0.21308532281663195,0.8072280226857781,-0.1928553349560272,0.566599491911771,-0.5181424409019414,0.10524363559929688,-1.8938379762571333,-0.3573108914736522,-0.36177950794191177,-0.23752943704525345,-0.6664073638868052,-0.31604748664359766,-1.327693215893062,-1.327693215893062,-0.3160474866435992,-0.60018119740041,0.49146253460613215,0.08963430806750268,0.2003718066840511,2.0184996316208594,0.5620074440288108,0.29126138522308975,0.28446934057021883,0.4607477240707219,0.0,0.3070300349005868,-1.187021957741814,1.1087622088596987,1.5249810841593023,0.2679979367640171,0.26799793676401934,-0.8298196513323778,1.2857911706133758,-0.810143675802716,-0.9397973768928808,-0.051654891329580746,0.9612929811877386,-0.5573992257677522,0.023131865736416957,0.38720951544384574,0.3872095154438422,0.9389351702404418,1.1203539805307672,-1.43066869524541,0.9964967819044971,-0.4692310412657554,0.5884038013526106,-1.8938379762571373,-1.7831792434148457,-0.019222008621290903,1.9504382914901366,2.4897181498434127,-0.8241420796996872,1.212480865379535,-1.374644894531589,-0.7880881061420493,1.196945550602739,-0.8947966183778715,-1.6414203268781302,1.0926911430012332,-0.2023253996771753,0.052061753407172326,0.6188304465611383,0.8457548941394276,0.4475726597775398,1.050673954142092,0.19931434542697518,-1.3854669038002032,-1.5112073123924106,-0.3219604581083923,0.0,1.3660961064290058,-0.7425617448969289,-0.3431191732771968,-0.3911594852356904,0.27687283364458115,0.017777088244560483,0.674256686361861,0.46761312653902887,0.5988541900273567,1.2812055824229647,1.1203539805307656,-1.4306686952454089,0.9964967819044992,-0.08865347401361769,0.6545434646134275,0.9472893867095208,0.17417556396420536,-0.63246862478629,-0.4503174756116168,-0.28360562616665774,0.8104462120566359,-1.3675090297196546,-0.632468624786289,-0.4503174756116159,1.0717032203701236,0.34769397190879003,0.07709383827464544,0.10524363559929688,1.071703220370124,1.6795862709360565,-0.8443086786559437,-0.0769879567230998,0.06707928228377205
-0.18770305216105893,1.1569178195844978,-1.210528104183613,-0.5481789296161041,-0.864875557011315,-0.13931953124882687,-0.942503019399556,-0.31296749040528354,-0.08805600951512209,-0.4985697918138014,-0.28908323910522227,-0.16156995893151244,0.9390823210339989,0.03658952833535738,-1.0879399137393824,0.21308532281663195,-0.751953182537441,-0.7472823452041627,-0.2613173310291718,0.4519446760068373,0.9960984061468443,-0.7000787303023096,-0.3573108914736522,-0.36177950794191177,-0.23752943704525345,-0.9410556341330474,-0.8558935884007471,0.2911897848397241,0.29118978483972396,-0.8558935884007447,-0.3588974537636629,1.256116277560659,0.7975823703315603,1.1357991341805769,-0.6656297259628353,-0.5624318423185453,-0.36771749884415117,-0.3728364123218186,0.18851049428792,0.0,-0.15362954651086938,0.2899241895085636,-0.07149513476816802,-0.23050801713821062,-0.00029896897849247903,-0.00029896897849706754,-0.4928232008891641,-1.5699918076192234,-0.5814307984489963,-0.5879750955171972,-0.5947978019140333,-0.8357171793086455,0.2727766649724853,0.24562227034425782,0.8968324290234367,0.896832429023435,-0.45712467000299983,1.1203539805307672,-1.43066869524541,0.9964967819044971,-0.04551447071168005,-1.2520764146743621,-0.7000787303023117,-0.43507877257848687,0.9380125247806501,2.1126173377885618,2.615018865956586,0.4384104693458628,-0.24095631891637817,1.1316902565786617,1.4322153313325001,2.014980237057096,0.802523178458575,0.8722094850931732,0.3043528492167241,0.5308107637541583,0.3743146471643107,0.15413029280618276,1.740614604924191,1.1128475443880068,-2.048965314213821,-0.9399244921187875,0.2528356414165002,0.41776676054853684,-0.3219604581083923,0.0,-0.46333896550132314,-0.7425617448969289,-0.3431191732771968,-0.84793281960769,0.48684762228844647,-0.7393177287590734,-0.5582672859099371,0.5793536623082509,-1.2210667363927428,-0.6958236822758128,1.1203539805307656,-1.4306686952454089,0.9964967819044992,1.1651932051137222,0.6545434646134275,-0.0813696859623323,-0.2775854003767412,-1.6859363034947412,0.510477767048924,-0.28360562616665774,0.2946762209862243,0.6070583955846599,-1.6859363034947397,0.5104777670489241,0.6035527568559413,0.34769397190879003,1.6739539729982738,0.9960984061468443,0.603552756855941,-1.6857840062531633,0.5174525466218112,0.44961802043409554,0.1583109547184851
0.5238765803730416,-1.3254430416241054,-0.15581999325189597,-0.5481789296161041,-0.5544736643278804,-0.13924981202370604,-0.13651794506590476,-0.8478623820509055,-0.08805600951563379,-0.49858074568643207,-0.28908323910522227,-0.16156995893151244,-0.733477581619421,0.03658952833535738,0.9967583594339201,0.21308532281663195,0.8072280226857781,0.7243584603696805,1.1746285873645115,-0.675848324703258,-0.7150468294246959,-1.883241903467965,-0.3573108914736522,-0.36177950794191177,-0.23752943704525345,-1.6714590500551874,-0.9701552307145223,-0.6312265226622977,-0.6312265226622985,-0.9701552307145221,-1.1949943619106131,-1.0378449513029213,-0.618313754196555,-1.4950902244034017,-0.10525886008132639,-0.8651654963351383,0.9502402692903307,0.9417750934622562,0.7329849538535335,0.0,0.515678368482421,-0.17671564711886292,-1.2721549960322802,-0.8925048322640916,1.2142763163429955,1.2142763163429802,-1.0617168884735633,-0.152703998581529,-1.2825822231725919,-0.47054077380844056,1.031298809036911,1.3472460130036592,0.16738839992110913,-0.5181972257921879,0.3812663662656388,0.38126636626563776,-0.1611795055950039,-0.2225868835491569,-0.40916560317669587,0.9964967819044971,1.0595890280133335,-0.37514133898239144,-1.883241903467964,-1.7712132035583985,-0.20435793616089995,-0.09654649087380454,-0.24744449827229115,-2.1128661838334213,0.8850299439449482,-0.007552993925997773,0.5685152590463411,1.8779674562444146,0.0712668232997898,0.03433288110273873,0.6255013053422707,0.187754643434275,0.16435427232519417,-0.3525521558475622,0.5845363162504873,-0.4840465275875641,-0.5903115408698619,-0.9399244921187875,-0.4024853766701812,-0.3538228686278422,-0.3219604581083923,0.0,2.3722853959906867,-0.7425617448969289,-0.3431191732771968,-0.3911594852356904,1.1167719882200424,0.017777088244560483,0.18411718271918365,1.231291557406846,-0.6645586850186007,-0.6958236822758128,-0.22258688354915984,-0.40916560317669454,0.9964967819044992,0.2580095222701053,0.6545434646134275,0.2972688547609469,-1.7583472857954439,-0.63246862478629,-1.411112718272154,0.07604422518186156,0.8760366411778385,-0.7123114825795493,-0.632468624786289,-1.411112718272156,0.8375725333373045,0.34769397190879003,-0.9637749523853277,-0.7150468294246959,0.8375725333373042,-0.5639939138567566,-2.206069903933699,-0.4886306571769636,-0.5196885254694047
-2.460697152285966,0.3640884402498489,1.461272787408512,-0.5481789296161041,-1.7753264911492255,-0.13929076991179212,-0.6458875382962347,-0.003937670626470898,-0.08768675920097943,-0.12397852909497531,-0.28908323910522227,-0.16156995893151244,-0.733477581619421,0.03658952833535738,0.9967583594339201,0.21308532281663195,0.8072280226857781,-0.5187292706095294,-1.122780380919665,2.4572160168937898,2.467763744734302,0.0894086496014204,-0.3573108914736522,-0.36177950794191177,-0.23752943704525345,-1.3448057101038824,-2.148921254777234,-1.7417729275123908,-1.7417729275123917,-2.148921254777234,0.68580338845654,-0.2731912083483946,-0.9722877853285837,-1.1443049765922046,3.1983654603442955,1.037731757483462,3.256666363525674,3.2423452285843872,-0.6282011950605051,0.0,-1.5468025100553946,-1.480123250364323,0.8435565139803813,-0.5981257114451465,1.1285115356066986,1.1285115356066846,-0.6903937366854113,-1.1308748637275148,1.3964424598669312,-0.9100534240177907,1.1884853082444342,-1.141311834955121,-0.613984916219117,0.8660323741797585,-0.35943767840820573,-0.3594376784082061,1.732201181831555,-0.2225868835491569,-0.40916560317669587,0.9964967819044971,-1.3694271385172607,-2.269334604854671,0.08940864960142228,0.4564814914982944,-0.7733433126131375,-0.4931299914925133,-0.5774172938409076,0.01806109706786214,-1.8459089479492823,-1.8303421947334528,-1.602131529597429,0.33816208938206405,-2.105730307425218,-1.6414203268781302,1.1988502397807788,2.3992912859584083,1.859868954617731,1.3936448974402906,0.3678595278711705,2.3483637542046756,0.868342232474097,-0.9399244921187875,-1.713127412843544,-1.8970021269806001,-0.3219604581083923,0.0,-0.646282472694356,1.551353074675471,-0.3431191732771968,-0.3911594852356904,-0.982975898218611,0.017777088244560483,1.6681308261400134,0.6830333680168977,1.8371393621138699,-1.5745033554752694,-0.22258688354915984,-0.40916560317669454,0.9964967819044992,-2.0325822390281565,-1.206279055203804,2.0395728024911066,0.2558527199876669,0.42099905392216197,-0.4503174756116168,-0.28360562616665774,1.0737347657118428,-1.5458509650956838,0.42099905392216164,-0.4503174756116159,1.2066558632295694,-2.7729312635700962,0.589527744438422,2.467763744734302,1.2066558632295683,-0.00309886765855329,0.5174525466218112,1.1494771738968899,0.9287117441671735
-1.7495130631988043,-0.11788073059090873,-0.1720151398554963,-0.5481789296161041,-2.213610306977147,-0.13931951877916948,-1.47387350865493,-0.6997689670988032,-0.0880560095134635,-0.4983120586747041,-0.28908323910522227,-0.16156995893151244,0.9390823210339989,0.03658952833535738,-1.0879399137393824,0.21308532281663195,-0.751953182537441,0.6319332635106331,-1.0235769515466004,-0.32904645321577125,0.36164643042914607,-0.7154025352392142,-0.3573108914736522,-0.36177950794191177,4.210004504871044,-1.5760488830170516,-1.7832024660178505,-0.8887221460539164,-0.8887221460539168,-1.783202466017854,-0.14784691990103344,-0.2731912083483946,-0.26433972306452613,-2.0212680961201976,0.44534519332294437,-0.38944118288048934,-0.36771749884415117,-0.3728364123218186,0.7329849538535335,0.0,-0.7587425914975223,-0.6106826021794125,-0.06038231004819813,-0.8158820343095478,2.538181167216376,2.5381811672163694,-0.6066568439523788,-1.258149602572742,-0.5047688161474234,0.34221879006275874,2.2243252664913546,-1.1688239081382827,-0.6461233367668179,-0.7768179194761551,-0.39312855688194426,-0.39312855688194465,0.036789029051574974,1.1203539805307672,-0.40916560317669587,-0.7631707061414964,-0.3906511209633528,1.2364789053614418,-0.7154025352392102,-1.1604310328908782,-0.01496569377831195,-0.4243096973104865,0.6549705028663725,0.704394202759371,-0.16190224626899782,-0.4632502941278615,0.22946617317717574,0.5070678944230419,-0.7941650098697818,-0.38460542089247846,-0.027241692925511114,2.140127291598696,1.7924873088553848,-0.6004714394099291,-0.7058555942758798,-0.19043671105919194,-0.5903115408698619,-0.9399244921187875,-0.7301458857135219,-0.7396176832160316,-0.3219604581083923,0.0,-0.46333896550132314,-0.7425617448969289,-0.3431191732771968,0.06561384913630927,0.27687283364458115,0.7748719052481945,1.217242309582313,1.8046324422749767,0.36044843112349845,-0.6958236822758128,1.1203539805307656,-0.40916560317669454,-0.7631707061414937,-0.29068404663594505,0.6545434646134275,1.1632708625909096,-1.6802877942894003,1.4744667326306093,0.510477767048924,-0.28360562616665774,-0.7747964620923232,-0.36668800679949437,1.4744667326306122,0.5104777670489241,0.424622229527046,0.34769397190879003,0.08198409452307376,0.36164643042914607,0.42462222952704637,-0.5639939138567566,0.5174525466218112,-0.06472140362572189,-0.3543798540492407
0.57576550566087,0.08679632092590985,-1.2748528391210854,-0.5481789296161041,-0.9239569063462209,-0.1393195194892769,-0.6865735159461039,-1.392394349892807,-0.08805600951491356,-0.49855394970125416,0.6397463397949883,-3.12300414289139,0.9390823210339989,-1.0091006761961778,0.47558379114059446,1.691747690732684,1.5868186252973877,-1.3194672617080128,-1.2919957944246518,0.8159188599507627,-1.0174652816684988,-0.5759769831771471,-0.3573108914736522,-0.36177950794191177,-0.23752943704525345,-1.8522155004012948,-0.8013408514096971,-0.530655859662693,-0.5306558596626936,-0.8013408514096908,-1.5854221279333656,0.49146253460613215,0.08963430806750268,0.3757644305896497,0.44534519332294437,-0.38944118288048934,-0.36771749884415117,-0.3728364123218186,2.094171102767572,0.0,0.9638675367972325,-0.5594693436194906,-0.918798597417924,-0.06050000190995021,1.260784718209543,1.260784718209537,0.44963354119439825,0.06598797606858928,-1.5524486379687992,-0.6760222554247158,1.2293320688419194,0.8498881546212353,-1.5151052289956073,-1.4947336544679577,-0.2706205552043402,-0.27062055520433953,-0.27503344102960775,1.1203539805307672,-1.43066869524541,0.9964967819044971,1.0642050030912253,0.1369246870241628,-0.5759769831771433,-0.294931901006206,-0.059897493663300036,0.35663476687226275,1.258333901777056,0.5429249914139221,0.40368367062137706,-0.6910989442287934,-0.27931096648243675,1.6308318820120382,-0.0394279460591089,-0.8035437228876957,0.6432561860863705,-1.3674432396395861,-1.0330165064125099,-0.7437818055061057,-0.31577513160228954,0.32880326657844466,-0.5903115408698619,0.19931434542697518,-0.4024853766701812,-0.7396176832160316,-0.3219604581083923,0.0,1.3660961064290058,-0.7425617448969289,-0.3431191732771968,-0.84793281960769,1.956671142795504,-0.7393177287590734,-0.2733911220334888,0.8477190244292433,-1.0211707987232739,1.0615356641231006,1.1203539805307656,-1.4306686952454089,0.9964967819044992,-0.9803303598373649,0.6545434646134275,0.5911973950123305,-0.46690689022686677,-0.63246862478629,-1.411112718272154,0.22934191350741423,1.44863371099711,-0.045956722931443386,-0.632468624786289,-1.411112718272156,1.0019603194618103,0.34769397190879003,0.2675910255083968,-1.0174652816684988,1.0019603194618105,0.55779617853965,-2.206069903933699,-0.8762156992305438,-0.9645403983241384
-0.1962243044078882,-0.823428331111738,-0.18725035668204706,-0.5481789296161041,-1.057875611645172,-0.1393195349315012,-0.8012569163409189,0.6516064998295096,-0.0880560095145627,-0.49846977542459975,-0.28908323910522227,-0.16156995893151244,0.9390823210339989,0.03658952833535738,-1.0879399137393824,0.21308532281663195,-0.751953182537441,0.7599114319858626,0.4238472551580937,-0.5742211511477785,0.13088913819890047,-1.5939739040076828,-0.3573108914736522,-0.36177950794191177,-0.23752943704525345,-1.07328793682912,-1.061067722859249,-1.1180799701481308,-1.1180799701481314,-1.061067722859255,-0.3021715992111627,-1.0378449513029213,-1.6802358475926413,-1.436626016434869,1.1336002600782822,0.08628313057416176,-0.36771749884415117,-0.3728364123218186,0.18851049428792,0.0,-0.29694239869309835,-1.0917883264386523,0.26260263891716423,-0.0039012643718338165,1.787446951351079,1.7874469513510705,-0.9670790076345348,-0.6389259296526318,-0.2354048517308089,-0.36074876918468934,0.8274942271299187,0.7180755647994389,0.18056495330761868,-0.33408402780110574,-0.5962957401802409,-0.5962957401802425,0.30526541459173573,-0.2225868835491569,-0.40916560317669587,0.9964967819044971,-0.3205071171903766,0.3476345375872938,-1.593973904007678,-1.4445457221615212,-0.5077693918818984,0.021401676885041004,-0.14930706545709846,-0.47812622342297906,0.42950622019386864,-0.9189475943297253,-0.20645408008318014,1.098362878211368,-1.0323264833389274,-1.6414203268781302,0.516849357822287,0.035349363349943395,0.20780070967651804,-0.33679920380367806,-0.197964652347962,0.5221836020271398,-0.2256480975338722,0.19931434542697518,-1.0578063947568626,-1.125412497804221,-0.3219604581083923,0.0,2.189341888797654,-0.594567240408387,-0.10668045362044823,0.06561384913630927,0.6968224109323118,0.7748719052481945,0.6704067892065071,1.0644166239478223,0.1456208369415751,-0.2564838456760845,-0.22258688354915984,-0.40916560317669454,0.9964967819044992,-0.5501067680149943,0.6545434646134275,1.3006994773731921,0.7884344745612205,-0.63246862478629,0.510477767048924,0.33943707901469555,1.008900082117217,-0.6877127688235458,-0.632468624786289,0.5104777670489241,1.2465646191762487,0.34769397190879003,-0.5285020677390878,0.13088913819890047,1.246564619176248,-0.00309886765855329,0.5174525466218112,-0.13813054309219971,-0.23663641355657675
