H_0_green[-1.22],H_0_green[-0.94],H_0_green[-1.07],H_1_green[0.73 0.24],H_1_red[-0.45  2.84],H_2_green[1.68 0.08],H_2_red[11.7   0.08],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-1.535217729515083,-0.5181226857063723,-0.16965781316650896,-0.5851883086984587,0.9351954907270269,-1.0111323256779456,0.550255990687104,-0.3297906322157113,1.821289576433721,-1.7209263124216845,1.5426064948604434,0.371090681237123,0.17929131843649132,-1.0733730851222665,-1.1206480223453827,1.0988412744152254,1.0931701000211762,-0.11553841798871521,-1.2100865976719941,0.46261915687851135,0.5029459511897001,-0.2501824912907906,-0.9796785885792547,-0.8890921861249638,-0.8726503732915674,-0.8171284949303963,-0.6602630610505403,-0.27225119088317223,-1.0145430339290167,-0.8768741608410319,0.0768127963275872,0.4632668833348967,0.34924233291866696,-0.22420858650514713,-0.23905272822662904,-0.6187383597299676,0.0,-0.4249227612049624,-0.8629211551072596,0.794053535807998,0.23458993948344264,0.8219327453965223,0.6135160375763923,-0.8181686256574378,1.9783384434794715,-1.0972479108713602,-1.1046697694754444,-0.4860796571920682,1.7173934667484523,0.5321789634300487,-0.5068624310134997,-1.0831613113264373,-0.8578263612099423,0.40544922258454824,-1.0516504798437218,0.02615847630325665,1.1788576582046066,-0.6733304697050332,-0.02143922459240645,-0.9812364449808758,-0.11633732755476552,-0.909726534698577,0.481091635749917,-1.550601644155149,-0.16945460244145008,-0.0757941559421496,-1.104817356067212,-1.078529501613633,1.6908512137079224,-0.23852498939524297,-0.7222538653850477,0.5219350848701054,2.4567482034181,1.985243056767583,-0.8466413204164539,-0.29856347389349497,0.3445793231846141,0.8301981100242966,-0.9223680569015618,-1.0579562220408247,-0.896316893359154,-0.7741763635999647,-1.1054236814105491,0.7766145907836592,0.2090690904871404,0.7077331948118577,-0.6010305326154037,-0.7254568297158814,-0.41938747845032054,-0.2443662967026744,0.27743731657358073,-0.7155817625982429,0.42589281866948364,-1.066857595310714,-0.4207466143287283,1.161685169323077,0.24691403783105417,-0.41587928711428596,0.9174583334385412,0.07518404344190621,-0.4799381297163216,-0.6665802160971427,-0.6632033892674947,0.7223546262850384,-1.2454272641114892,-0.5609548904251539,-0.7557604299696963,0.702410702631976,0.4381808706830423,-0.29531009030332306,-0.20857072501329296,0.7705545650371315,1.35472048846612,-0.6432708533023241,-0.03305367299242315,0.009018158872527392
-1.7627890249813924,-0.5181226857063723,-0.4965508574697827,-0.9482554032372166,-0.567754170408351,-0.8213863797323864,0.22519409125929132,-0.3297906322157113,0.37114843475046594,-0.7013628029511281,0.3943318853421392,1.0930023846521981,0.17929131843649132,0.7554097609186144,-0.8853070028020581,0.3284095151365313,0.8077943921509279,-0.01038821985612028,0.5307854432652543,-0.9749155386567286,-0.93006312820003,-0.2501824912907906,-0.48199310428524395,-0.9676343759811714,-1.6567585564351264,-1.6988459261403137,-0.7813231023987015,0.9990154149191098,-1.7967802107968514,-1.1837469775223606,-1.6886528534079603,1.49544881006634,0.9200601969490005,1.487593601629558,1.3989385871697861,-1.6029514030223302,0.0,-1.235641505825585,-1.4411341875484023,1.875742224427048,0.30455541106438094,1.1436389145574453,1.0721874254225787,1.403131272665976,1.0707701117694488,-0.6982119689938256,-0.26909351698454465,-0.6977179630203192,0.1504051219615506,0.04504646378021578,1.0286963562775853,0.47695079320798867,0.7825778296130924,0.5664868091887237,-1.0516504798437218,0.02615847630325665,1.1788576582046066,-1.7407326219182988,-1.2924410233585177,0.8416501850509105,1.50631509073837,-0.11925446678669081,0.8350048314595442,-0.8712525372258405,0.3136420138193386,1.2375031551739157,-1.4589401915529296,-1.078529501613633,2.3464832306087144,-1.0974855931057057,-1.3907267083101393,0.04529572933072658,-0.6418317278815754,-0.4707632122181372,-1.2305698008465153,0.9490653470323202,0.262208925784285,0.4238749335536315,-0.9223680569015618,-1.724396672115521,-1.5313508973764278,1.89579500583604,-1.1054236814105491,2.3913103214952356,-0.7793961498758383,-0.46464773255089764,-0.8251764340257396,-0.0733766275057221,-0.6975771668779686,1.3144567529414193,1.4275568401763539,0.5719211278531005,0.005448522200462463,-1.066857595310714,-0.4207466143287283,1.161685169323077,0.31182624385408403,-0.41587928711428596,0.8924323182269116,-0.669942044056114,-0.4799381297163216,0.15236146746183496,0.4060914333007337,-0.5921357604034793,-2.3248861349235703,-0.5609548904251539,0.017536982352887778,1.6049094369007388,-3.0150573101892726,0.6820149974169826,-0.09880018428661311,1.5582124144478393,0.7742155498637936,-0.6432708533023241,-0.24292885423805555,0.018500348988061924
0.07827353424999738,-0.5181226857063723,0.2585257828931349,-1.4555503216816752,-0.4002711033832724,-1.2586023037845762,0.3339581312762238,0.6069766237098977,0.37114843475046594,-0.7013628029511281,0.3943318853421392,1.0930023846521981,0.17929131843649132,0.7554097609186144,-1.234390978554954,-1.5148498251160303,0.869889658311174,0.3472394646373384,0.5155555970788482,-0.9749155386567286,-0.93006312820003,-0.2501824912907906,-0.7969927065479316,-0.9861242492760516,-1.1188656704543865,-1.0939937591961588,-0.809822241901924,0.3194781759233756,0.5499313198066528,-0.2631285274783746,-0.1193500536430292,0.9148464762799031,0.6346512649338324,1.2430504318960285,1.1649398278274412,-0.8155809683884359,0.0,-0.8545648772313658,-1.0026644208831774,0.7494570154558843,-0.2667656514525228,1.1056858689395557,1.0180760101769533,-1.2365421489294943,-0.3568022926966333,-0.7122487204419519,0.2852573239206914,1.516054092229663,-0.5232985067117021,-0.9437485558575616,-0.9419758588521945,-0.6605829893522753,-0.413499797559409,-0.39232938015243274,-1.0516504798437218,0.02615847630325665,1.1788576582046066,-0.9337860273396563,1.663526520153622,0.8257028423756314,1.4921194771817878,-0.8114213135271177,0.7231137073573235,-1.086031573875622,-1.5666147413271048,0.21842239505102973,-1.4589401915529296,-1.638613043940961,1.532496421430838,-0.5955831227023373,-1.3907267083101393,-0.7958645741401725,-1.4881880059818404,-1.3534697149408603,-1.2288865119294705,0.7144169932172757,-0.1335202868075261,0.017551757082966378,0.5974056453953178,-1.0579562220408247,-1.213833895367791,0.5608093211180377,-1.1054236814105491,-1.0399181062668645,-1.0618147899795465,-0.7996137117973992,-0.6010305326154037,-0.8558728701579134,-0.41938747845032054,0.6489634243255523,0.8776636316244467,0.08834947642650907,0.42589281866948364,-1.066857595310714,-0.4207466143287283,1.161685169323077,1.2569458349645737,-0.41587928711428596,1.246360915948302,-1.2172560754973352,-0.4799381297163216,-0.6665802160971427,-0.6632033892674947,0.9338820522289893,-0.43940822515354677,-0.5609548904251539,-0.7557604299696963,1.31500211511516,0.4381808706830423,-0.6462246678071017,0.2745418065308852,1.3051951315027697,0.7742155498637936,0.646753640813435,0.08149840322386903,-0.07457483293547378
-0.627804468315439,-0.5181226857063723,2.2102079660437965,0.5495641154734069,-0.46163180087497047,0.7470696523152506,-0.5706106313980194,0.6069766237098977,0.37114843475046594,1.337764215989985,0.3943318853421392,-0.3508210221779522,0.17929131843649132,0.7554097609186144,1.1077425760191544,-0.9340091852536041,-0.5436577759469025,0.17191999164569816,1.4273047478073684,1.9001538524137513,-0.93006312820003,-0.2501824912907906,1.5524738603977222,1.0822726589922507,0.13047279748706894,0.04381789308653247,1.0657053929879963,0.8646788111685283,-1.0145430339290167,-0.8768741608410319,-0.2762803336195223,-0.12320012048978707,0.4307015418447708,-0.22420858650514713,-0.23905272822662904,2.631453550677422,0.0,0.04090797150764547,-0.14598204883480034,-0.18857136046426481,-0.12030023748867681,-0.951501788142147,-0.8881302868612824,-0.49656177918325956,0.237051566833146,-0.3881066327617209,1.5485156369874011,1.001723428707244,-0.9046517168157124,-0.341492691675947,-0.05470809415949997,1.5804855035204075,1.3648243759221323,0.751733677189038,1.055971310136163,-0.746859033013252,-0.8071595112528248,0.13753009207340886,-0.5161038088687995,1.3159867327605401,0.8172640996347803,0.5956723701242298,-1.6326713980853018,-0.3689763636321833,1.1164522870452382,0.12347731067197242,-0.5736331028386356,-1.078529501613633,-1.4959398133456974,-0.5720038120122461,-0.05378102245995597,0.5609715041872266,-0.9778312263268664,-0.3075553968814839,1.2553556950339007,-1.7664322088800242,0.12266840814494598,0.8301981100242966,0.5974056453953178,0.27492467810856813,0.05623411266675654,-0.7741763635999647,0.9075995810991215,-0.9389996230973909,-1.2030241100314005,-0.96709670142065,0.9679907772569472,-1.247120991484009,-0.6975771668779686,1.3587972802320365,-0.35079045418687677,2.6412328514683656,1.266781411607526,1.042934467172406,-0.4207466143287283,-0.7405614563058676,0.10833188193903569,0.9353635896149389,-0.9596610089170142,-0.12622295547431853,0.361062978324624,0.7047329680441609,-0.006174983137548401,-0.5184386975058362,-0.022429747098290684,0.44963699388164113,0.7908343946754718,-0.3555190982247013,-1.2884382197531146,-0.36559655234723504,0.2977229905234949,-0.42418781668496763,1.35472048846612,0.646753640813435,-0.04340773440078264,0.09560552650648675
-0.39215969365029546,-0.5181226857063723,0.5055930080273158,-1.5427266318837258,0.6342572683687052,-1.2580402749241215,0.0629528105076594,0.6069766237098977,0.37114843475046594,-0.7013628029511281,0.3943318853421392,1.0930023846521981,0.17929131843649132,0.7554097609186144,0.5905743587579942,-0.6583488888816448,-0.42549665182776125,-0.23398530278451088,-1.161230545874893,1.9001538524137513,1.9359550305794302,-0.2501824912907906,-0.6296107417941182,-0.8569027214463117,-0.7082274790779117,-0.632237513003707,-0.6106482243353035,0.4017988768495999,-0.23230585706118193,-0.5700013441597033,-1.3355597234608507,0.4632668833348967,0.34924233291866696,-0.22420858650514713,-0.23905272822662904,-0.4218957510714851,0.0,-0.825884411650151,-1.0068929527811308,1.2567509834927981,0.2062033005696522,1.3657142059998644,1.3888104556799967,-0.5350096380014175,0.8947836345207776,-1.3135004176132727,0.24552912295435547,1.2631093728203415,-1.1313744554792455,-0.7225708202673936,-0.8238707869141019,-0.852514844575462,-0.6153095385039643,-0.3174441246199811,-1.0516504798437218,0.02615847630325665,1.1788576582046066,-1.1669175883901062,-0.37535950759169623,-0.9300787254456024,-0.07079900610861276,0.16465658778036063,0.8555180219262546,-0.831876730410021,-0.960779688560866,2.071191459708159,-0.21951026735291798,1.3711011068858774,0.8774335771243337,-0.5349506094992458,-0.7222538653850477,0.02120801921968811,1.657147178513182,1.3722716121668839,-1.1347480501564189,0.31503607999463945,-0.2489654109977664,0.017551757082966378,-0.9223680569015618,-0.7247359970034765,-0.896316893359154,0.5608093211180377,-1.1054236814105491,0.7766145907836592,-0.07334954961656781,0.37276721556535614,-0.8251764340257396,1.1003677364725648,-0.6975771668779686,0.8771059083042076,1.1760995119195135,0.13075130257531795,1.266781411607526,-1.066857595310714,-0.4207466143287283,1.161685169323077,1.110191573668979,-0.41587928711428596,-0.3149018353298896,-1.2868049947276985,-0.4799381297163216,-0.6665802160971427,-0.6632033892674947,-1.334448254952074,-0.19835259352833448,-0.5609548904251539,-0.7557604299696963,0.549439346535301,0.4381808706830423,-0.4371127412080554,-0.33222221423854104,0.6370484616051174,1.35472048846612,-0.6432708533023241,-0.41593481152693695,-0.24475519237743457
-1.406591507696801,-0.5181226857063723,-0.7377022314700709,-0.9654260098146079,2.421814842096102,-1.0519888646404494,0.9956056731198436,-0.3297906322157113,1.821289576433721,-1.7209263124216845,0.3943318853421392,1.0930023846521981,-1.8703847417140167,-0.15898166210182602,-1.9160145264829211,-1.6868676208361673,2.4646856294168016,3.2141114827168122,-1.7737391008154433,0.46261915687851135,0.5029459511897001,-0.2501824912907906,-1.0407699447618008,-1.4569584754675347,-2.0862238845463725,-2.1817729941602675,-1.5355368036581205,0.8576728164610883,-1.7967802107968514,-2.1043654275663464,-1.4532574334432207,2.2695852551149223,1.205469128964166,1.9766799410966165,1.8669361058544762,0.5623172922208918,0.0,-1.4435681854929139,-1.529534448705695,2.1316342239052943,0.30373589238561866,0.681589931829335,0.413422787139228,-0.6271241336085122,1.5100586988958358,0.6214318194138863,-1.0005482027160597,0.3875328615588067,0.8616792655568981,-0.5210408818523714,0.25703816372252986,-2.1614402896302263,-1.9915996008027281,2.0856434489210645,-1.0516504798437218,0.02615847630325665,1.1788576582046066,-2.0036731873850435,-3.0263208818685645,-1.571443299822994,-0.6417131597786472,-1.0659972515200435,0.8849302150940443,-0.7754189678750373,0.368908600616834,-1.115680177111979,-1.8130630270386472,-1.862411296333476,-0.02255253946978544,-1.8351811704099854,-2.059199551235231,0.9375803111019427,0.10711048203266536,0.7884920820027718,0.4972302947961614,1.3570072700301072,4.734938176283082,1.4396828747302943,0.5974056453953178,-2.057616897152869,-1.8488678993850647,1.89579500583604,-1.1054236814105491,-0.8380811399279174,3.739302091783493,-0.46464773255089764,-0.8251764340257396,-1.247120991484009,-0.6975771668779686,0.6548854667808015,-0.39705930380531684,1.5288604305917526,0.21567067043497307,-1.066857595310714,-0.4207466143287283,1.161685169323077,-1.485755188219458,0.9353635896149389,2.4976816019733414,0.5820587271280918,0.5532368961860248,1.7902448345797892,-0.6632033892674947,2.897583571317693,-1.7497160085407029,0.44963699388164113,1.5641318069980559,0.8934521297051365,-1.2884382197531146,1.0052299767707642,3.267385350410244,0.9372864106155284,1.35472048846612,-0.6432708533023241,2.7206883944815883,2.153490312896296
0.8708975891105066,-0.5181226857063723,-1.5167519815784467,-1.3707105818230536,-2.112935767542723,-1.4757332111601251,-0.23850454079761998,-1.2665578881413204,1.821289576433721,-1.7209263124216845,1.5426064948604434,0.371090681237123,0.17929131843649132,-1.0733730851222665,0.6580873854377671,0.1700951336110166,0.5215821575122187,0.6954265015999235,-0.34370952458129006,-0.9749155386567286,-0.93006312820003,-0.2501824912907906,-0.8597323572009603,-1.5271187359829328,-2.2996478297287353,-2.4217648941943293,-1.6436774609856306,1.4951269630891344,0.5499313198066528,-0.2631285274783746,-0.943234023519618,2.2695852551149223,1.205469128964166,1.732136771363087,1.6329373465121313,-0.22505314241300256,0.0,-1.8190001031409277,-1.420517421214139,2.5507928453794966,0.2648877352104669,1.1656117820458913,1.1035151604553635,-0.2065030934391862,-0.7643620111196533,1.4751578017697053,-0.6832164408703248,-1.6291188410523378,-1.8313980479596457,-0.5224296169201452,2.948790812966062,-0.7717969293259361,-0.5304374283107436,1.176020023733738,-1.0516504798437218,0.02615847630325665,1.1788576582046066,-2.45980755854761,-0.655869291102901,-0.07404329926705333,0.6912055703411005,-1.246965532258883,0.5227606443462187,-1.470616483613831,-4.456363735011479,0.2218940598289474,-1.4589401915529296,-0.2946477068937898,0.9515972170472815,-2.195607776672807,-1.724963129772685,0.3590340105981355,-1.0979090997738554,-1.0139024999301431,-0.7911785800291373,-2.189519724538807,0.19242090154774735,0.4238749335536315,-0.9223680569015618,-2.3908371221902174,-1.8488678993850647,1.89579500583604,-1.1054236814105491,-1.0399181062668645,-0.07334954961656781,-0.7996137117973992,-0.15273872979473202,-1.247120991484009,-0.6975771668779686,1.1056362170025287,0.9173429854138151,0.7991727643222626,-1.6763286636756225,-1.066857595310714,-0.4207466143287283,1.161685169323077,0.6023264553950388,-0.41587928711428596,0.9310552894693791,-2.186995977190755,-0.4799381297163216,0.15236146746183496,2.217071392228414,0.8863819669424139,-2.275967812805081,-0.5609548904251539,0.017536982352887778,1.173504450391432,-1.2884382197531146,-4.004365528506413,0.6380283239144002,1.1817027186483284,-0.386794327340859,-1.9332953474180834,0.5195464192092716,0.6360903630919514
0.06822416835666317,-0.5181226857063723,-1.2287306368271274,-0.6900159907269283,0.08584192142214019,-0.1273498054043033,0.38990192163222803,-0.3297906322157113,0.37114843475046594,-0.7013628029511281,0.3943318853421392,1.0930023846521981,0.17929131843649132,0.7554097609186144,0.9513131737517561,1.0663967575293554,0.13037844458120065,-0.2897250132766488,-0.18856297324024845,0.46261915687851135,0.5029459511897001,-0.2501824912907906,-0.3543487137493786,-0.6890974911506992,-0.22035521313662476,-0.08363275369646307,-0.35200369003831516,0.6371980335304379,0.5499313198066528,0.35061710588428263,1.0183944761865458,0.29123656221298977,1.7445748894372586,-0.22420858650514713,-0.23905272822662904,-1.0124235770469183,0.0,-0.8652692410303037,-0.21100375794320145,0.33939933515128756,-0.635644808791425,0.0816817889847034,-0.4418940418057964,0.05534777888326924,0.4411710713197233,-0.0637762634982431,0.06614255704940555,0.20341471777996425,-1.0832682985997164,0.5868664406527924,-0.9496765372482632,-0.4229814889844585,-0.16366999634424698,0.10791492934865865,-1.0516504798437218,0.02615847630325665,1.1788576582046066,-0.729451017110148,0.889098976632026,0.08841239390547578,0.83581638653173,-0.9702434387048791,0.9597381901552906,-0.631822369429058,0.7306867224090542,-1.141494805673003,0.3116739858756584,1.2731158825458975,0.3009918281490664,0.18927107598212473,-0.3880174439225018,0.09284766414228018,-0.3050192075784233,0.03283843020752108,-0.2996011953868402,-0.040203100718035914,0.5111004184241592,-0.18560983115236618,0.5974056453953178,-0.39151577196612825,-0.2612828893418803,-0.7741763635999647,-1.1054236814105491,-0.8380811399279174,0.2090690904871404,-0.46464773255089764,-0.15273872979473202,0.05703941293630977,0.13699189840497566,-0.09369824980526661,-0.5227217115847984,0.4317078223847587,-0.6252179225030694,-1.066857595310714,-0.4207466143287283,1.161685169323077,-0.7008100233843463,0.9353635896149389,0.7444516071367903,0.843656390918467,-1.5131131556186685,-0.6665802160971427,-0.6632033892674947,-0.5321191404658616,-0.12973513263219727,-1.571546774731949,-0.7557604299696963,0.04648607038764701,0.4381808706830423,0.4823418453633346,-0.3904111503445397,0.19809483119863092,-0.386794327340859,-1.9332953474180834,-0.302807103546715,0.09735224573829582
-0.8298432358655948,-0.5181226857063723,-1.6112351288218028,-0.749619816796261,0.6911639812875108,-0.43205676906273244,-0.5722718740164363,0.6069766237098977,0.37114843475046594,-0.7013628029511281,0.3943318853421392,-0.3508210221779522,0.17929131843649132,-1.0733730851222665,-1.3628880472378553,0.40425318206845295,0.6082054081130833,-0.5224702166293236,-1.2227766905188269,0.46261915687851135,3.36896410996916,-0.2501824912907906,-0.45624863232866675,-0.8439513896794766,-0.3717707646301127,-0.25389718146054396,-0.5906858479096312,0.7633152461353866,-1.0145430339290167,-0.8768741608410319,0.2337430763040803,0.10200320897889184,0.0638334009035015,-0.22420858650514713,-0.23905272822662904,-0.22505314241300256,0.0,-1.0302389354045622,-0.6177311870349221,-1.2997259764003757,-2.24168956740929,0.7149282137297123,0.46095471998197624,-1.0853848290464765,-1.7664400321079425,-0.8405696304278056,0.605317001306667,0.7862153651488564,0.34016974545230627,-0.2196104798489622,0.09023244254247713,0.16479324909854765,0.4543549140509033,-0.8340808982447243,-1.0516504798437218,0.02615847630325665,1.1788576582046066,0.07911486438406659,0.4001921341259418,-0.9945243834624988,-0.1281656580477936,0.35691752660484305,0.19856237696718648,-2.0929267169759083,-0.5870344253260052,-0.05234003411660715,-0.3965716850957768,0.2278095092869857,1.3057060358759889,-0.0027318824943316482,-0.3880174439225018,-1.431478012329934,-0.6640121947520997,-0.43668846174916337,-1.0336215968126181,0.43990258009086924,-0.09032218053086347,-0.9982561840936964,-0.9223680569015618,-0.39151577196612825,-0.5787998913505171,-0.7741763635999647,-1.1054236814105491,0.7766145907836592,-0.07334954961656781,0.37276721556535614,-0.6010305326154037,-0.7254568297158814,-0.41938747845032054,0.4190053161171937,0.6624497655894588,-0.05046168572759918,-1.466106515441112,-1.066857595310714,-0.4207466143287283,1.161685169323077,0.2830609536560784,-1.7671221638435102,0.781416533467804,1.7954007049826406,-1.5131131556186685,-2.3044635832150977,-0.6089473053926475,1.523831858020066,-0.21298717909770457,-1.571546774731949,-2.3023552546148642,0.56282436696715,0.4381808706830423,-0.16087934461773612,-0.6333832728634837,0.6487302690219572,-1.5478042045455116,-1.9332953474180834,-0.5069848118480649,-0.6959078168218115
-1.532168749520816,-0.5181226857063723,0.27901016937316214,-0.965538378684025,0.4767745708838589,-1.1990448895663013,-0.5296068375783652,-1.2665578881413204,0.37114843475046594,-0.7013628029511281,0.3943318853421392,1.0930023846521981,0.17929131843649132,0.7554097609186144,1.3046603110977983,0.650591524100091,0.15027795653617004,0.5963395925857481,0.19586689903644153,-0.9749155386567286,-0.93006312820003,-0.2501824912907906,0.17224638620433644,-0.43711155900241355,-0.8550395891774756,-0.797325442667356,0.036391736940162345,1.2600361478311193,-1.0145430339290167,-0.2631285274783746,-0.511675753584262,0.10200320897889184,0.0638334009035015,-0.46875175623867643,-0.4730514875689741,-0.4218957510714851,0.0,-1.0742835240695556,-0.888600858722313,-0.9862556526856322,-2.015919018751326,0.8413074004562028,0.6411393807918662,-0.11340045289339193,-0.06259542072534163,-2.065066755922833,0.17545844696479265,1.3363259109550172,-1.8154140213836771,-0.032954018566652414,-1.1554167276556395,1.8726450226852085,2.250102282815897,-0.2370406889819316,-1.0516504798437218,0.02615847630325665,1.1788576582046066,-0.1372607910902147,-0.297336839245911,0.49095322279989567,1.194140288142588,0.7040716556070155,0.5093921360990302,-1.4962778159653833,-1.6521429641086336,1.2859496010988747,-0.3965716850957768,0.2278095092869857,1.542279636981866,0.1050592520889421,-0.3880174439225018,-0.6653665787112623,-2.031752345101244,-1.8134318900976902,-1.0427202163535967,-0.9446638336940346,-0.7011806650092723,-0.5919330076230312,-0.9223680569015618,-1.0579562220408247,-0.5787998913505171,-0.7741763635999647,-1.1054236814105491,-1.0399181062668645,2.7508368514205146,-0.7996137117973992,-0.8251764340257396,1.2307837769145966,-0.6975771668779686,1.1639178313338168,1.5899402388646298,0.14066777470209732,0.6361149669039943,-1.066857595310714,-0.4207466143287283,1.161685169323077,1.7870415100986141,2.286606466344163,-0.6639774032249935,-1.7366868872553858,1.586411922088372,1.7902448345797892,-0.6632033892674947,0.35723896872666877,-0.8774657683021577,1.4602288781884363,1.5641318069980559,0.47892536759227017,0.4381808706830423,-1.6465454737445526,0.5345874957030676,0.5755072240402122,0.1937106112614673,1.9367781349291937,0.4053778267488432,0.8224902582578526
