H_0_green[-1.22],H_0_green[-1.07],H_1_green[0.72 0.23],H_1_red[-0.41  2.66],H_1_red[9.66 0.1 ],H_1_green[25.57  0.03],H_2_green[1.62 0.08],H_2_red[10.38  0.08],AlaCount,T1_absq,T1_netq,Tend_absq,Tend_netq,Tminus1_absq,Tminus1_netq,abego_res_profile,abego_res_profile_penalty,avg_all_frags,avg_best_frag,bb,buns_bb_heavy,buns_nonheavy,buns_sc_heavy,buried_minus_exposed,buried_np,buried_np_AFILMVWY,buried_np_AFILMVWY_per_res,buried_np_per_res,buried_over_exposed,chymo_cut_sites,chymo_with_LM_cut_sites,contact_all,contig_not_hp_avg,contig_not_hp_avg_norm,contig_not_hp_internal_max,contig_not_hp_max,degree,dslf_fa13,exposed_hydrophobics,exposed_np_AFILMVWY,exposed_polars,exposed_total,fa_atr,fa_atr_per_res,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_rep_per_res,fa_sol,frac_helix,frac_loop,frac_sheet,fxn_exposed_is_np,hbond_bb_sc,hbond_lr_bb,hbond_lr_bb_per_sheet,hbond_sc,hbond_sr_bb,hbond_sr_bb_per_helix,helix_sc,holes,hphob_sc_contacts,hphob_sc_degree,hxl_tors,hydrophobicity,largest_hphob_cluster,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,loop_sc,mismatch_probability,n_charged,n_hphob_clusters,n_hydrophobic,n_hydrophobic_noA,n_polar_core,n_res,nearest_chymo_cut_to_Cterm,nearest_chymo_cut_to_Nterm,nearest_chymo_cut_to_term,nearest_tryp_cut_to_Cterm,nearest_tryp_cut_to_Nterm,nearest_tryp_cut_to_term,net_atr_net_sol_per_res,net_atr_per_res,net_sol_per_res,netcharge,nres_helix,nres_loop,nres_sheet,omega,one_core_each,p_aa_pp,pack,percent_core_SASA,percent_core_SCN,pro_close,rama_prepro,ref,res_count_core_SASA,res_count_core_SCN,score_per_res,ss_contributes_core,ss_sc,sum_best_frags,total_score,tryp_cut_sites,two_core_each,worst6frags,worstfrag
-0.8728731856969159,-0.5429653106814925,-0.29992507763649906,0.9805527535061777,-0.12295520301998462,-0.032879797461071454,-0.7009370704558168,-0.3383378277206427,0.6037412943189081,0.3968769378804043,1.3286372723143065,0.42277222899238615,-1.8407925685766762,0.1908341547288823,-1.1497324788973016,-1.0404788922793773,-0.08097028015591883,1.07403240080076,-0.43033917521360493,-1.3165607895291376,0.469138701718608,0.5096024670632605,-0.25735732161478503,-0.8934380822133945,-0.884859876701476,-0.77108259442554,-0.7018632665637969,-0.645716239622826,-0.0617691144897186,-1.0525695628657266,-1.22538164942774,-1.0897291039714176,0.5011522332571338,0.3819705126387507,-0.21198086453499226,-0.22496742734275227,0.5556733199562798,0.0,-0.5388367915489417,-0.8682246880337873,-0.8357624499833646,-1.3080630781180889,0.8647914386117029,0.6669288623081231,-1.156904805933326,0.23020802361116796,-0.766732326440108,-0.43691811410110426,0.22567684635795962,-0.9939388821149865,0.07683918298398959,-0.28946321703809913,-0.6110142674267699,-0.35883940733223146,-0.09134687943334129,-1.0368156646023747,0.012758306212563535,1.1842723162710092,0.1328302694362786,1.303555394236172,-1.0891169335224158,-0.21575044939269367,-0.8311505364514586,1.779655700066666,0.9956238103573151,-1.41397498967424,-0.7053587529536628,-0.9552506264336805,-0.629638465699965,1.4152810557389637,-0.37518441266909847,-0.7523666790252392,-0.25588508368100477,-0.741621536064983,-0.26085179094905403,-0.6962042667185958,-0.4577159326679287,0.3969358698906614,0.034417126982082526,-0.9018196528845849,-0.7476086437124386,-0.9224165619720053,0.5845885595271139,-1.1048230648720185,0.8497746995589653,-0.057008174411627865,0.40911896966091393,0.938731705349245,-1.1119630009177948,-0.4127332206709146,0.056630068267634975,0.5266673232633732,-0.47689821879387606,-0.4249617051947379,-1.054155190446251,-0.42425734116443414,1.1665290397785366,-0.16517413250097787,-1.8033176533204225,1.0353840566448789,0.6329072824055253,0.5425743432150527,-1.504954946100312,-0.5543655932186856,1.5599567075552447,-0.7366750190927244,0.4415388934941006,-1.551875316152499,0.6869810911917681,-1.3307608294341033,-1.2181666626606777,-0.5323160248639803,0.7557019769246787,0.2027022979723952,-0.6445467040819948,-0.5125554820873766,-0.7732467018393914
-0.746578214599384,-1.280373539379052,-0.514676817085068,2.5474533045781187,-0.947865067682606,-0.032879797461071454,-0.5288808857360885,-0.8795802906880114,1.5417688757607015,-1.0500051269906763,0.3033721771784334,-0.7219268471682856,-1.1041573401834168,0.1908341547288823,-1.1497324788973016,0.6303371844855409,0.5525087698194633,0.05487856159651028,-0.07185220774005274,-0.13631393209195064,0.469138701718608,0.5096024670632605,-0.25735732161478503,0.01592858615065836,-0.5851532231271989,-0.5307540756345628,-0.43133835923620706,-0.17831251118555225,1.2007286331313014,-0.270950144089734,-0.608527391547834,-0.5659455562130659,0.5011522332571338,0.3819705126387507,-0.21198086453499226,-0.22496742734275227,1.5338577392013122,0.0,-1.1106149217793975,-0.8160329538990833,-0.9109286659662826,-1.990831600301424,0.009882125466917175,-0.5612620616911866,-0.21484323398826977,0.43294811770148606,-0.45599998992263296,-0.15243283872278268,-0.7658225462216931,-0.059841138275172484,0.9890206068071611,0.15523422184051502,-0.41447578924303663,-0.15373032137732023,0.7531350511208774,-1.0368156646023747,0.012758306212563535,1.1842723162710092,-0.20768374425972588,0.2961861360965917,0.14187997262904797,0.8792071647577061,-1.246349624653801,1.5786090196242448,0.60745231563922,-0.8481348861582242,0.44999674858992,-0.9552506264336805,-0.629638465699965,-0.21226327555360594,-0.4333851539479537,-0.7523666790252392,1.0577934080554043,2.2188673275508566,2.2526019364185617,0.6837000061209284,-0.5382768464059363,0.024344383186191122,0.034417126982082526,-0.9018196528845849,-0.4126857583337652,-0.9224165619720053,0.5845885595271139,-1.1048230648720185,0.8497746995589653,-0.057008174411627865,0.40911896966091393,-0.605648729694868,-0.7255440346243703,-0.4127332206709146,0.16162938114020248,-0.6365679962768783,0.9543669683381137,0.42588054131407777,-1.054155190446251,-0.42425734116443414,1.1665290397785366,0.6528849992604765,-0.44015671701453524,0.8118099570247536,-0.17579661799713303,-0.46080013820215876,-1.504954946100312,-0.46309105785880333,1.9457254601767848,0.11299764482465331,-0.5389527500923198,-1.551875316152499,0.6427464651975862,0.4315338120474551,-0.9019006969842157,-0.1589682336795421,0.7170696601478026,0.2027022979723952,-0.6445467040819948,-0.25077022403455806,-0.18511287331486492
-0.8783629911412512,-1.0597020106141597,-0.9115053738163248,0.19671606315168055,-0.99247323676387,-0.032879797461071454,-0.5904914267427159,-0.9192928316184503,-0.33428628712288533,1.8437590027514847,0.3033721771784334,1.567471305153058,-1.1041573401834168,0.1908341547288823,-1.1497324788973016,-0.13250161951255685,-0.17674607807399845,0.09162824121027263,0.1745134888189307,-0.0490620519925644,3.3461084884168266,1.9439243044510395,-0.25735732161478503,0.03728421590893768,-0.6569692093618464,-0.568702407801987,-0.4740547588315364,-0.29031222599720313,1.4237696594930231,-1.0525695628657266,-1.22538164942774,-0.001870966319456166,0.13051035994052768,0.09101184300400851,-0.21198086453499226,-0.22496742734275227,-0.22687421543975037,0.0,-1.2710388718279249,-0.9254766907229223,-0.5602754153494884,-1.8593960276939223,1.4129751925349088,1.4544677285952452,-1.1649441636363878,-0.6766348649864489,-1.153489773445973,0.38752520360548665,0.1013911601443046,0.8013446088446358,-0.040659249125210135,-0.03393703248646163,-1.1173736832253147,-0.8872800358488019,-1.7598357271628278,-1.0368156646023747,0.012758306212563535,1.1842723162710092,-0.5203261505442577,1.0338718987117559,0.23288364171864,0.9601538835409364,-0.08643844038391822,0.6092220398300455,-1.264194567954766,-0.7075576902703944,0.7153115773330492,-0.41850179143514404,0.21390318838212022,1.1297929291244,-0.015709245946757457,-0.4138382316115504,-2.3311304721677915,-0.7452792052914526,-1.192543016790268,-2.527740967579625,-0.6625845866440789,-0.10152827865596124,-0.9741353915435081,-0.9018196528845849,-0.7476086437124386,-0.6016663793260882,-0.7721257415307994,-1.1048230648720185,0.8497746995589653,-0.057008174411627865,0.40911896966091393,-0.605648729694868,-0.7255440346243703,-0.4127332206709146,-0.18775764240307105,1.1041554716995656,-1.503282240640391,-0.6376722668219419,-1.054155190446251,-0.42425734116443414,1.1665290397785366,-0.10999879783592494,-1.8033176533204225,-0.004553230511075298,-1.8631030203936594,-0.46080013820215876,-2.3229459155498526,-0.5743858602327535,1.9322829670175272,-0.1576442105791144,-0.5389527500923198,-2.3265580885283557,0.4331381249667893,0.4315338120474551,-0.856996511101435,0.09761037859789816,0.5340081869947055,-0.9488457260916408,-1.9130913331572907,-0.2911665793263509,-0.5482004517510808
-0.037316228293647065,-1.0239226867528382,-1.5972902741390287,0.47066605188683974,-0.7665660240790217,-0.032879797461071454,-1.4551102703312682,0.032885299510222045,0.6037412943189081,0.3968769378804043,-0.7218929179574397,0.42277222899238615,1.105748344996361,0.1908341547288823,0.7616719653736161,-1.477213921889301,-1.1713162751297093,1.9881480838223187,2.0043050718896818,-0.6513020405609175,0.469138701718608,1.9439243044510395,3.5253868024374526,-1.7898093751705157,-1.450372366643811,-0.8579351468533513,-0.7996285206206102,-1.5276541049474999,-0.688418847570948,0.5106692746862586,-0.3001002626078809,-0.8479828511598706,1.3332054182535973,3.125295112052046,0.5315580769778979,0.4925521055598488,-0.031237331590748166,0.0,-0.4787157569601497,-0.36472046483344756,0.49569122575618446,-0.08626412834163613,1.1338979818078234,1.0535362004905824,-0.6491686831900961,-1.0890632232449764,-0.2967956555994388,0.14097405504024496,0.632196562907849,0.03426523488127193,-0.5074210743066991,-0.33712299589289557,-2.546636528387937,-2.378869868383103,0.01385401708811118,-1.0368156646023747,0.012758306212563535,1.1842723162710092,-0.5540601352335444,-1.7724664253450133,-0.3952523774681705,0.4014341065100008,-0.5122119183317208,0.44229387683507587,-1.5864916304962222,-1.1370411380429777,-0.09467611981682678,-1.134166904766526,-1.1358444511068815,1.7503032715707427,-0.2416650650293718,-1.4294235738526169,0.12540504421534393,-0.7301907963931856,-0.8675160214119016,-0.6791720626762248,0.6752276979427356,1.6784334045093812,-0.5707143841332719,0.6137611067726306,-0.7476086437124386,-0.9224165619720053,0.5845885595271139,-1.1048230648720185,-1.0156335306858437,-1.3515752739933917,-1.141402855329562,-0.605648729694868,1.2065507968427511,-0.4127332206709146,0.28889000003397763,0.06319031651427208,0.4061874939966,-0.21225114356753397,-1.054155190446251,-0.42425734116443414,1.1665290397785366,0.5785938876484438,-0.44015671701453524,1.4476520099044266,-0.6854137145385367,0.5425743432150527,0.13102699279876998,-0.6921573705078442,1.3324654876866557,0.057158922194494005,0.4415388934941006,-0.002509771400785684,1.3929078527220202,-1.3307608294341033,-0.3478238753618089,2.0032546776971163,1.3722232124901725,-0.3730717140596228,0.6239979249933012,2.5986494532119813,2.5499524598318377
-1.2968273241068815,-1.680156403686607,-1.191651158776891,1.6171876045853089,-0.5045847511956061,-0.032879797461071454,-1.1137761720003547,-0.5014724294154215,1.5417688757607015,-2.496887191861757,1.3286372723143065,-1.8666259233289575,-0.36752211179015754,0.1908341547288823,0.7616719653736161,0.4079933053598771,-0.11398461250800693,0.4262795640408437,-0.5643029149271903,0.14778457603871764,-0.9693461916305012,-0.9247193703245182,-0.25735732161478503,-0.5425269517423486,-1.08184639668368,-0.30761609166429044,-0.1801639137792216,-0.9529240803348099,1.1209853405724992,-1.0525695628657266,-0.916954520487787,-0.3241993034015188,0.13051035994052768,0.09101184300400851,0.28371176314026786,0.2533789279256485,0.16439955225826827,0.0,-1.3422832551068624,-0.7845045559440676,0.4158119496342528,-1.0882284354476086,1.2070574601406996,1.158639520704089,-0.622903309520444,-0.7034789648765023,-1.4143470675120235,0.43903701611191004,1.0850315544612443,-0.6127029820003818,1.0002904241401007,-1.7764337440215114,0.9034354787938975,1.221652138356748,-1.1691464026947092,-1.0368156646023747,0.012758306212563535,1.1842723162710092,-1.0982663628421125,-0.368190775494286,0.43819458032942654,1.1427756061276064,-0.6043806744074683,0.5703996700242748,-1.3391509774952899,-1.0387633481360576,1.2968865342350668,-0.5974180697679895,-0.236012691447547,1.8847673133737335,0.12465724772577569,-0.4138382316115504,-0.48258114065189694,-1.1327001158766414,-1.1189908343156973,-1.319386735858741,-0.9068333625326793,-0.6311811858841322,-1.1758458952486264,-0.9018196528845849,-0.07776287295509177,-0.6016663793260882,0.5845885595271139,-1.1048230648720185,0.8497746995589653,-0.057008174411627865,0.40911896966091393,-0.605648729694868,1.5929697631361754,-0.4127332206709146,0.696062542443543,1.697760472194168,-0.6937667615241032,0.000459418059669966,-1.054155190446251,-0.42425734116443414,1.1665290397785366,-0.007257526516235195,0.9230042192913528,1.3231343797618518,-2.14152816016978,-1.4641746196193708,0.13102699279876998,-0.32112493965477784,0.19736075163911268,0.5578932569524092,-1.5194443936787403,-0.002509771400785684,1.2666169098923117,0.4315338120474551,-1.2382680271810251,-0.6718331366668354,1.261926999969029,-0.3730717140596228,0.6239979249933012,-0.6708712243666993,-0.5027537468196402
-0.16337702169792886,-0.5341616570182589,0.4013268905111635,-1.93493092783248,0.5385067110198833,-0.032879797461071454,0.36331311006907197,0.6657899789382582,0.6037412943189081,-1.0500051269906763,0.3033721771784334,-1.8666259233289575,-1.8407925685766762,-1.817261609804586,-2.1054347010327605,-0.4431453263909307,0.8316774823212344,-0.057627608994414194,-0.3503429558731278,-0.955353646179817,0.469138701718608,0.5096024670632605,-0.25735732161478503,1.3009820518588442,0.4116732614876599,0.06063464331992909,-0.0329566000387586,0.0669645221464874,1.7134926065074716,-1.0525695628657266,-0.3001002626078809,-0.9688559775656441,-0.2930803524213084,-0.3420429211035194,0.7794043908155279,0.7317252831940492,-0.9320769362908496,0.0,-0.849890998660732,-0.028126527112318882,1.5210812981071673,0.40384903068273453,0.11739565315978016,0.5809107947159287,-0.6889957046251706,-0.42237176758626105,-0.47231174657784986,1.602743736253793,1.4069859819501247,-1.3056750455999953,-0.34189267415235963,-0.9854433832000111,0.35198350723125704,0.1305412224690623,-1.1999184668019416,1.0504694487188493,-0.7346655992200963,-0.8084886904698674,-1.3075177394290238,0.7073754180610231,-1.2947893852453312,-1.791272024689779,1.5863101871795797,-0.5089935710159765,1.1967629375453293,0.33302509209205244,-1.219817299776106,0.11824704356339243,0.33660751924475674,0.6232520787757312,-0.036250684045176944,0.2632186632158272,-1.1406978518037645,-1.0012249254582246,-1.2108777213068453,-0.5630306003756103,-0.08119887271338852,-0.4862482193251447,-1.5792669026588626,-0.9018196528845849,0.2571600124235816,0.039833985965745854,-0.7721257415307994,0.9090866951112331,1.989746395819682,-0.057008174411627865,0.40911896966091393,-0.38502295325999475,-0.8543503567221785,-0.1304651539491517,0.6529682210924965,0.6467313873065007,0.37279818177016083,0.42588054131407777,1.0383372133120088,-0.42425734116443414,-0.7402774753757905,0.6672222768661801,-0.44015671701453524,0.06209235185255573,-0.1393374525174775,-0.60077332789068,-0.8771502053067907,-0.07443820520676989,-0.6140397644347849,0.036560134276637034,-0.5389527500923198,-0.7771925437766423,0.38639838976012836,0.4315338120474551,0.23562214696259584,-0.2833111986558386,0.25681373612851927,-0.3730717140596228,-0.6445467040819948,-0.4126720657392623,-0.5613240991644382
-0.14812291523113802,0.016108773096625086,-1.3682624852035774,2.990925213528127,1.4264543068468054,-0.032879797461071454,-0.8826714730921801,1.8798180945715077,0.6037412943189081,0.3968769378804043,1.3286372723143065,0.42277222899238615,-0.36752211179015754,0.1908341547288823,0.7616719653736161,0.7822955682999273,0.2738568781272267,1.338668424287207,-0.019823242925576568,-1.1293409694419365,0.469138701718608,0.5096024670632605,-0.25735732161478503,-0.41137157893752396,-0.8802411507810372,-0.7495897211319446,-0.6776698933211872,-0.6385131639149776,0.9383608054269729,0.5106692746862586,-0.3001002626078809,-0.6062365983483237,0.5011522332571338,0.3819705126387507,-0.21198086453499226,-0.22496742734275227,-0.22687421543975037,0.0,-1.12950622969088,-0.9613852928242845,1.3240517401820515,-0.06930016316679113,1.257872690890235,1.2316423576692466,0.4546941236822669,-0.5090415123585676,0.14873598417262807,-0.745932501509181,0.21084054533959987,-0.5953958995188918,-1.0053132199148902,0.5062974973780573,-0.618798375962127,-0.3669629636018002,0.22315135112169102,-1.0368156646023747,0.012758306212563535,1.1842723162710092,-1.4035093940019328,-0.5636023630300842,-0.8938467509794011,-0.04205986404389187,-1.0406056985800933,0.9321888796067288,-0.64062535176769,-0.1412726026613025,-0.48748038490395357,-0.9552506264336805,-0.629638465699965,0.41998171258052097,-0.8270960508343271,-1.4294235738526169,-0.14068072117501362,-0.30924958954385645,-0.45538931619969397,-1.014375459953661,0.10343478266210479,1.123303894803613,1.0429696455076733,0.6137611067726306,-0.7476086437124386,-0.9224165619720053,0.5845885595271139,-1.1048230648720185,0.4352395372823411,-0.057008174411627865,0.40911896966091393,-0.16439717682512148,-1.1119630009177948,-0.4127332206709146,0.42932059511693016,1.098079684493972,-0.4830149212553016,-0.21225114356753397,-1.054155190446251,-0.42425734116443414,1.1665290397785366,0.07444729475840327,-1.8033176533204225,0.6852365882208129,-0.0007993457330988962,0.5425743432150527,-1.504954946100312,-0.6921573705078442,0.7785871366970576,-0.5832861810930816,0.4415388934941006,-1.551875316152499,0.361154728858763,0.4315338120474551,-0.019982011658635522,-0.1047824449241094,0.47114147797163713,0.7784763100044132,-0.6445467040819948,-0.3389988172501833,-0.21524865626405573
0.1268425398392292,1.7455903768712262,-1.2036820491256064,-0.7984095187553932,-0.663591646103404,-0.032879797461071454,-1.1326134533218783,-0.07663578976193174,1.5417688757607015,0.3968769378804043,-0.7218929179574397,0.42277222899238615,1.105748344996361,0.1908341547288823,0.7616719653736161,-0.5102596771840165,-2.844466539171413,0.3022054552969507,0.32684939855037765,-0.050170153436966,0.469138701718608,0.5096024670632605,-0.25735732161478503,0.10181286883676954,-0.4670547697821539,-0.44216059451777595,-0.3316134352466761,0.005866440992667183,1.1143881331391265,0.5106692746862586,0.31675399527202525,-0.042162008454713996,0.5011522332571338,0.3819705126387507,0.28371176314026786,0.2533789279256485,0.3600364361072705,0.0,-0.9972284681300133,-1.0667082614813324,0.9010191265341021,-0.2940196025446388,1.0533621154990858,0.9378357179528893,-0.9936568780652798,-0.3040042021487448,0.09729520679464056,0.5792007326864527,-0.24916203532462072,-0.3720777682303384,-0.41117598514448944,1.7101474989062495,-0.47096794932420166,-0.21268597944970377,0.12718086958394578,-1.0368156646023747,0.012758306212563535,1.1842723162710092,-1.1051256885342955,-0.6299872529390053,0.231727892443679,0.9591258578307611,0.5570668170195837,0.414001008403743,-1.641118172972252,-0.9513316611335205,0.6973754191720463,-0.776334348100835,-0.1234324802930486,-0.62394058144683,-1.3817148794916532,-0.7523666790252392,-1.0407008095842174,1.2628174796390308,0.7948979745546602,-0.8431404021107283,-0.45259370064965687,1.028833831642099,0.8412591418025551,-0.9018196528845849,-0.4126857583337652,-0.9224165619720053,-0.7721257415307994,-1.1048230648720185,-0.08292941556343922,-0.057008174411627865,0.40911896966091393,0.2768543760446251,-0.21031874623313798,0.716339046216137,1.2500411926288555,0.8644490923886606,1.1180270922946658,-0.4249617051947379,-1.054155190446251,-0.42425734116443414,1.1665290397785366,1.4585709203810822,0.9230042192913528,1.3703174748704,-1.6253744106720696,-0.46080013820215876,-0.686963976650771,-0.4127415023739842,-0.3995053935633277,-0.5456984983750474,-0.5389527500923198,-0.7771925437766423,0.6389153723383555,0.4315338120474551,-0.9189823941635377,0.2562612657337155,0.7137237746652646,0.7784763100044132,-0.6445467040819948,0.31994695216358926,0.6236926561601863
-0.15421255847926982,-0.9516057964829653,-0.8183561287826945,-1.1437344823485804,1.039768869976847,-0.032879797461071454,-0.8004176016516923,-0.03493947671237348,-0.33428628712288533,0.3968769378804043,-0.7218929179574397,0.42277222899238615,1.105748344996361,0.1908341547288823,0.7616719653736161,-0.14513867462792726,0.5782845034988954,0.9389657222110248,0.5996250895100399,-2.2283025737183113,-0.9693461916305012,-0.9247193703245182,-0.25735732161478503,-1.1449357109748164,-0.9687180650459318,-0.07871355274445715,0.07749938161267704,-0.7764962187282299,-0.38397012746445847,0.5106692746862586,0.31675399527202525,-1.0494380618361598,-0.425452450034382,-0.49090549626547986,-0.9555198060478823,-0.9424869602453534,-0.6181479831377833,0.0,-0.38251255407121526,-0.14378341479111084,-0.4356283730041215,-0.7915810561996088,1.1029619104362447,1.0090924197309545,-1.056862630442918,-0.4691744870329102,-1.0973055633745417,0.14984958438893548,0.6948734801635988,0.7885653782071524,0.25684648766307616,-1.0327188088920625,-0.2921810340746502,-0.02610256277517125,-1.1195387750366352,-1.0368156646023747,0.012758306212563535,1.1842723162710092,0.007391584393805563,-0.2759427524230654,-2.040063177076062,-1.0616062146050425,-0.6021906871427579,0.8926932167016011,-0.7168817240242624,-0.9862973954126493,1.6841343146359304,-0.23958551310229856,-0.3996184659310623,0.8877158597437846,0.5149445715957459,0.2632186632158272,-0.6406078300668872,0.8544787006481432,0.6293795860474612,-1.550740541572067,-2.803180963196933,0.032665837500738426,-0.5707143841332719,-0.9018196528845849,-0.07776287295509177,0.039833985965745854,-0.7721257415307994,-1.1048230648720185,-0.08292941556343922,-0.057008174411627865,0.40911896966091393,1.821234811088738,-1.1119630009177948,-0.4127332206709146,0.056295481737254245,1.0161469382533954,-1.0071317562451398,-0.21225114356753397,-1.054155190446251,-0.42425734116443414,1.1665290397785366,0.7772352928205222,0.9230042192913528,0.02283256200501959,-2.415761987259993,0.5425743432150527,0.949017962248311,-0.6921573705078442,1.4448801352512621,0.4360053475818639,0.4415388934941006,0.7721730009750709,0.47953691943275467,-1.3307608294341033,-2.2541499262304128,0.54034468005229,0.5745305806080273,-0.3730717140596228,0.6239979249933012,0.7290259704383087,0.9058510755473664
-0.6605790400307118,-0.21951883222411944,-0.912700847498938,1.3997325411371204,-0.29716702403243705,-0.032879797461071454,-1.1286305506878669,-0.22455785901038572,-0.33428628712288533,0.3968769378804043,1.3286372723143065,0.42277222899238615,-0.36752211179015754,0.1908341547288823,0.7616719653736161,0.1459372066525758,-0.045496259009360496,0.5374874067504708,0.4014097885395389,-2.293229612601503,-0.9693461916305012,-0.9247193703245182,-0.25735732161478503,-0.8316770361079705,-0.923907631123401,-0.7402818036230714,-0.6671924704411718,-0.7066126721385959,0.1415074815445011,-0.270950144089734,-0.608527391547834,-1.2508932725124489,0.13051035994052768,0.09101184300400851,-0.21198086453499226,-0.22496742734275227,0.751310203805282,0.0,-0.6884057083984558,-0.9400006680265725,-1.342094854971184,-1.909523798904364,0.8819542908172996,0.6915855820148129,-0.17522736452272727,-0.13133462708677204,-0.5102715891842121,-0.6406396582977653,0.7648059001751075,-0.2353786991408159,-0.29282650207510436,0.09977970112497586,0.14072755551027122,0.4256842116639025,0.5326648025235204,-1.0368156646023747,0.012758306212563535,1.1842723162710092,0.33280177962802765,-0.7304620750892195,-2.107782047486222,-1.1218413723107505,-1.5648183446851343,1.1809480290391225,-0.16033286125015198,-1.6372028193868782,0.4208120838185619,-0.41850179143514404,0.21390318838212022,1.3044289264847617,-0.4368087269643569,-0.4138382316115504,1.4598661512681157,-0.07705939041496204,-0.420522560072498,-0.10929618547747046,-1.1973140808215672,-0.16084033240513293,0.23612763068720066,-0.9018196528845849,-0.7476086437124386,-0.6016663793260882,0.5845885595271139,-1.1048230648720185,-0.8083659495475316,-0.057008174411627865,-0.45228204422268387,-0.605648729694868,-0.21031874623313798,-0.4127332206709146,0.6088448371688482,0.8846136092092445,0.04289430175466263,-0.21225114356753397,-1.054155190446251,-0.42425734116443414,1.1665290397785366,0.7855490290786462,-0.44015671701453524,0.24424227827959247,-1.4478639259116592,1.5459488246322646,0.13102699279876998,-0.6921573705078442,-0.3003233700928367,-0.2368207604671505,1.422030537080521,-0.002509771400785684,0.7698694929747184,0.4315338120474551,-1.805225088336902,0.3339125039599903,0.828092574173745,0.2027022979723952,0.6239979249933012,0.0296838457327445,-0.06554186354872148
